task,th,tr,tc,successor
1,91,100000,100000,[5]
2,125,250,88,"[6, 7]"
3,350,100000,245,"[9, 10, 32]"
4,116,100000,81,"[8, 17, 46]"
5,119,238,100000,[12]
6,263,100000,100000,[13]
7,217,100000,100000,"[11, 17, 18, 19, 20]"
8,179,100000,125,"[14, 18, 32]"
9,79,158,55,[28]
10,307,100000,100000,"[15, 16, 20]"
11,164,100000,100000,[21]
12,95,190,100000,[22]
13,71,142,100000,[26]
14,85,170,100000,[25]
15,140,280,100000,[23]
16,141,100000,100000,"[24, 27]"
17,263,526,100000,[]
18,197,100000,100000,[42]
19,85,100000,100000,[28]
20,194,388,100000,[]
21,51,102,36,[31]
22,145,290,100000,[32]
23,44,100000,100000,[29]
24,66,132,46,[30]
25,170,100000,100000,[33]
26,149,100000,104,"[33, 50]"
27,144,100000,101,[47]
28,171,100000,120,"[34, 35]"
29,135,270,100000,[36]
30,132,264,100000,[37]
31,250,100000,100000,[38]
32,75,100000,52,"[39, 40]"
33,242,484,169,[]
34,323,100000,226,"[41, 48, 49]"
35,231,100000,100000,[42]
36,149,100000,100000,[43]
37,102,100000,100000,[44]
38,179,100000,125,[46]
39,46,92,100000,[45]
40,30,100000,100000,[47]
41,125,100000,88,[]
42,192,100000,134,[]
43,156,100000,109,[48]
44,103,206,72,[49]
45,210,420,100000,[48]
46,39,78,100000,[48]
47,96,192,100000,[50]
48,254,100000,178,[]
49,127,100000,89,[]
50,88,100000,100000,[]
