task,th,tr,tc,successor
1,187,100000,131,[4]
2,297,594,208,[5]
3,153,100000,100000,"[6, 7]"
4,22,100000,100000,[8]
5,253,100000,177,[9]
6,445,100000,312,"[9, 10, 11]"
7,34,68,100000,"[9, 10, 11]"
8,142,100000,99,[14]
9,179,100000,100000,"[12, 15, 16, 17, 18, 19]"
10,531,100000,100000,"[13, 15, 16, 17, 18, 19]"
11,233,100000,100000,"[15, 16, 17, 18, 19]"
12,145,100000,100000,[20]
13,95,100000,66,[21]
14,462,100000,100000,[22]
15,333,666,233,"[22, 23]"
16,524,100000,100000,"[22, 23]"
17,79,158,55,"[22, 23]"
18,209,100000,100000,"[22, 23]"
19,377,100000,264,[22]
20,477,100000,334,[24]
21,459,100000,321,[25]
22,146,292,100000,"[26, 28, 29, 30]"
23,78,100000,100000,"[27, 36]"
24,245,490,100000,[34]
25,267,534,100000,[35]
26,310,620,100000,[33]
27,114,100000,100000,"[31, 34, 35]"
28,198,100000,100000,"[32, 36]"
29,545,100000,100000,"[34, 41, 42]"
30,225,100000,100000,[41]
31,120,240,84,[38]
32,191,382,134,[39]
33,182,364,127,[40]
34,128,256,100000,"[44, 45, 46]"
35,388,100000,100000,[41]
36,55,110,38,"[37, 42, 45]"
37,174,348,122,[43]
38,175,100000,100000,[45]
39,107,214,100000,[46]
40,99,100000,69,[44]
41,275,100000,100000,"[44, 46]"
42,493,100000,100000,"[44, 46]"
43,179,358,100000,[48]
44,176,352,123,"[47, 48]"
45,47,94,100000,[]
46,218,100000,100000,[]
47,231,100000,100000,[49]
48,325,100000,100000,[50]
49,441,882,309,[]
50,66,132,46,[]
