task,th,tr,tc,successor
1,147,100000,103,[7]
2,62,124,43,[5]
3,96,100000,100000,[8]
4,105,100000,100000,"[6, 9, 10]"
5,60,120,100000,[27]
6,163,326,114,"[13, 15, 16]"
7,92,100000,100000,[11]
8,26,52,18,"[12, 17, 18]"
9,107,100000,100000,[14]
10,102,100000,100000,[]
11,119,100000,100000,[27]
12,48,96,100000,[27]
13,223,100000,156,[20]
14,53,100000,100000,[21]
15,214,100000,150,[]
16,125,100000,100000,[22]
17,144,100000,100000,"[23, 24, 26, 42]"
18,138,100000,97,"[19, 25]"
19,69,100000,100000,[27]
20,91,100000,64,[31]
21,37,100000,100000,[28]
22,264,100000,100000,"[29, 30]"
23,34,68,24,[]
24,267,100000,187,[32]
25,62,124,100000,[]
26,21,42,100000,[]
27,115,230,100000,"[33, 34, 35, 36]"
28,122,100000,100000,[39]
29,366,732,256,[37]
30,75,100000,52,[38]
31,93,100000,65,[]
32,264,528,185,[40]
33,117,100000,100000,"[44, 45]"
34,45,100000,31,[]
35,147,294,100000,[]
36,102,204,100000,"[43, 46]"
37,233,100000,100000,[42]
38,131,100000,100000,[41]
39,26,100000,100000,[]
40,209,418,100000,[]
41,54,100000,38,[47]
42,80,100000,100000,"[48, 49]"
43,165,330,100000,[]
44,252,100000,176,[50]
45,92,184,64,[]
46,153,306,100000,[]
47,178,100000,100000,[]
48,173,346,121,[]
49,159,318,100000,[]
50,144,288,101,[]
