task,th,tr,tc,successor
1,624,1248,100000,[9]
2,682,1364,477,[10]
3,675,1350,472,[11]
4,726,1452,100000,"[8, 49]"
5,501,1002,351,[12]
6,513,100000,100000,"[12, 13]"
7,548,1096,100000,[17]
8,491,100000,344,[14]
9,618,100000,100000,[15]
10,615,1230,100000,[16]
11,316,632,100000,[17]
12,515,100000,100000,[31]
13,491,100000,100000,[18]
14,563,100000,100000,[20]
15,230,460,161,[19]
16,544,100000,381,"[21, 22]"
17,380,100000,266,"[24, 31, 35]"
18,410,100000,100000,"[23, 25]"
19,455,100000,318,[27]
20,475,100000,100000,[28]
21,791,1582,554,[29]
22,495,100000,100000,"[26, 31]"
23,502,100000,351,[30]
24,380,760,100000,[]
25,541,1082,379,[]
26,481,100000,100000,[32]
27,517,1034,100000,[33]
28,495,100000,100000,[35]
29,615,100000,430,[34]
30,486,100000,100000,"[38, 47]"
31,653,100000,457,"[36, 37, 39, 47]"
32,629,1258,440,[40]
33,537,100000,100000,[42]
34,551,1102,100000,[41]
35,300,600,210,[44]
36,758,1516,100000,"[45, 48]"
37,476,100000,333,[45]
38,451,100000,100000,[43]
39,418,100000,293,[]
40,687,1374,100000,[47]
41,604,100000,423,[46]
42,357,100000,100000,[48]
43,382,100000,100000,"[49, 50]"
44,394,788,100000,[]
45,415,100000,290,[]
46,557,1114,100000,[]
47,504,100000,100000,[]
48,402,100000,100000,[]
49,356,100000,100000,[]
50,487,100000,341,[]
