task,th,tr,tc,successor
1,455,100000,100000,"[2, 3, 4, 5]"
2,411,100000,100000,"[6, 7, 8]"
3,538,1076,100000,[16]
4,422,100000,295,"[6, 7, 8]"
5,405,810,284,"[6, 7, 8]"
6,429,100000,100000,"[9, 10]"
7,461,100000,100000,"[9, 10]"
8,511,100000,100000,"[9, 10]"
9,546,100000,100000,"[11, 12, 13]"
10,445,100000,100000,"[11, 12, 13]"
11,541,100000,379,"[14, 15, 16]"
12,698,100000,100000,"[14, 15, 16]"
13,565,1130,100000,"[14, 15, 16]"
14,560,1120,392,"[17, 18, 19, 20, 21]"
15,599,1198,100000,"[17, 18, 19, 20, 21]"
16,566,100000,100000,"[17, 18, 19, 20, 21]"
17,574,1148,402,"[22, 23]"
18,203,100000,142,"[22, 23]"
19,594,100000,100000,"[22, 23]"
20,436,100000,305,"[22, 23]"
21,323,646,226,"[22, 23]"
22,421,100000,100000,"[24, 25, 26]"
23,526,100000,368,"[24, 25, 26]"
24,484,100000,339,"[27, 28, 29]"
25,345,100000,241,"[34, 40, 41, 42]"
26,470,100000,329,[27]
27,419,838,100000,"[30, 31, 32]"
28,425,100000,100000,"[30, 31, 32]"
29,691,1382,100000,"[30, 32, 34]"
30,440,880,100000,"[33, 45]"
31,487,100000,100000,"[33, 34, 35]"
32,593,1186,415,[35]
33,476,100000,333,[42]
34,414,828,100000,[48]
35,371,100000,100000,[36]
36,513,100000,359,"[37, 38, 39]"
37,416,100000,100000,[40]
38,747,1494,523,"[40, 41, 42]"
39,434,868,304,"[43, 44, 45]"
40,578,100000,100000,"[43, 44]"
41,632,1264,100000,"[43, 44, 45]"
42,474,948,100000,[43]
43,484,100000,100000,[48]
44,342,684,100000,"[46, 47]"
45,601,100000,100000,"[46, 47, 48]"
46,626,1252,100000,[50]
47,530,1060,371,[]
48,410,100000,100000,"[49, 50]"
49,482,964,337,[]
50,317,100000,222,[]
