task,th,tr,tc,successor
1,467,100000,100000,[9]
2,370,100000,100000,"[8, 23, 30]"
3,487,100000,341,"[10, 19]"
4,334,668,100000,[11]
5,593,1186,100000,"[12, 42]"
6,432,100000,100000,[35]
7,422,844,295,"[12, 35]"
8,772,100000,540,[14]
9,522,100000,365,[13]
10,387,774,271,[15]
11,404,808,283,[16]
12,426,852,100000,"[17, 18, 19, 30]"
13,763,100000,100000,[20]
14,797,1594,100000,[21]
15,553,100000,100000,[22]
16,525,100000,368,[23]
17,720,100000,100000,[]
18,450,100000,315,[]
19,534,1068,100000,"[26, 44]"
20,392,784,100000,[24]
21,748,1496,100000,[25]
22,740,1480,100000,"[26, 27, 28, 30]"
23,649,100000,100000,[29]
24,502,1004,100000,[33]
25,493,100000,345,[34]
26,344,100000,100000,[31]
27,594,1188,416,[32]
28,598,100000,100000,[]
29,483,966,338,"[35, 36]"
30,568,100000,100000,[49]
31,412,824,288,[38]
32,654,100000,100000,[39]
33,409,100000,100000,[40]
34,334,100000,234,[41]
35,578,1156,405,"[37, 42]"
36,439,878,307,"[43, 44, 45]"
37,404,100000,100000,[46]
38,540,1080,100000,[48]
39,370,100000,100000,[48]
40,457,914,320,[47]
41,660,100000,462,[]
42,410,100000,100000,[49]
43,495,100000,346,[49]
44,272,100000,190,[]
45,619,100000,100000,[50]
46,448,100000,314,[]
47,573,100000,100000,[]
48,662,100000,100000,[]
49,445,890,100000,[]
50,313,100000,100000,[]
