task,th,tr,tc,successor
1,280,560,100000,"[5, 11, 32]"
2,174,100000,122,"[6, 7]"
3,119,238,83,"[8, 9, 10]"
4,58,100000,41,"[34, 50]"
5,59,118,41,[14]
6,62,100000,100000,[15]
7,57,100000,100000,"[12, 13, 50]"
8,184,368,129,[]
9,218,100000,100000,"[17, 40]"
10,41,100000,100000,[16]
11,201,402,100000,[28]
12,201,402,141,[19]
13,110,100000,100000,[21]
14,119,100000,100000,[22]
15,98,100000,100000,[20]
16,180,360,100000,"[18, 23, 24, 26, 27]"
17,59,100000,41,"[25, 28, 33, 34]"
18,26,100000,100000,[29]
19,200,100000,140,[32]
20,129,100000,100000,[30]
21,77,100000,100000,[32]
22,100,200,100000,[33]
23,107,100000,100000,[31]
24,194,100000,100000,"[34, 35]"
25,118,100000,83,[]
26,53,100000,37,[]
27,93,100000,65,[37]
28,122,100000,100000,[]
29,288,576,202,[36]
30,94,188,100000,[37]
31,169,100000,118,[37]
32,65,100000,100000,"[38, 39, 40]"
33,60,120,100000,[]
34,125,100000,88,[]
35,73,100000,51,[]
36,166,100000,100000,[42]
37,69,138,100000,"[41, 44]"
38,192,384,100000,[43]
39,60,120,42,[]
40,73,100000,100000,[]
41,51,102,100000,[45]
42,101,100000,71,[46]
43,271,542,100000,[47]
44,227,454,159,"[48, 49, 50]"
45,99,100000,100000,[]
46,260,100000,100000,[]
47,88,176,62,[]
48,39,78,100000,[]
49,195,390,136,[]
50,267,100000,100000,[]
