task,th,tr,tc,successor
1,47,100000,100000,"[6, 7]"
2,551,1102,100000,"[5, 6, 7]"
3,39,100000,100000,"[5, 6, 7]"
4,165,100000,115,"[5, 6, 7]"
5,142,100000,99,"[8, 9]"
6,189,100000,132,"[8, 9]"
7,210,100000,147,"[8, 9]"
8,107,100000,100000,"[10, 11, 12, 13]"
9,93,100000,100000,"[10, 11, 12, 13]"
10,96,100000,67,"[17, 20]"
11,124,100000,100000,"[14, 15, 16, 17]"
12,365,100000,100000,"[14, 15, 16, 17]"
13,172,344,100000,"[14, 15, 16, 17]"
14,289,578,100000,"[18, 19, 20]"
15,111,222,78,"[18, 19, 20]"
16,117,234,82,"[18, 19, 20]"
17,156,100000,100000,"[18, 19]"
18,123,246,100000,[21]
19,245,490,172,[21]
20,242,100000,100000,"[23, 24]"
21,169,338,100000,"[22, 23, 24]"
22,44,88,100000,"[25, 26]"
23,458,100000,321,"[25, 26]"
24,91,100000,100000,"[25, 26]"
25,263,100000,100000,"[34, 35]"
26,203,406,142,"[27, 28, 29]"
27,183,366,128,"[31, 37]"
28,278,556,100000,"[30, 31, 32]"
29,181,100000,100000,"[30, 31]"
30,328,100000,100000,"[33, 34, 35]"
31,524,100000,367,"[33, 38, 39]"
32,323,100000,100000,"[33, 34, 35]"
33,53,106,100000,[]
34,116,100000,100000,"[36, 37]"
35,65,100000,46,"[36, 37]"
36,471,942,100000,"[48, 49]"
37,65,100000,46,"[38, 39]"
38,33,100000,23,[48]
39,104,208,73,"[40, 41]"
40,151,100000,100000,"[47, 48, 49]"
41,286,572,200,"[42, 43, 44]"
42,281,562,100000,"[45, 50]"
43,99,100000,100000,"[46, 47, 48]"
44,192,100000,100000,"[47, 48]"
45,91,182,100000,[49]
46,509,100000,100000,[49]
47,127,100000,89,[50]
48,47,94,33,[]
49,60,120,100000,[]
50,459,100000,321,[]
