task,th,tr,tc,successor
1,635,1270,444,"[3, 4, 5]"
2,534,100000,374,"[4, 7]"
3,472,100000,100000,"[6, 7, 8]"
4,370,740,100000,"[6, 8, 9]"
5,410,100000,100000,"[7, 8, 9]"
6,421,100000,100000,"[10, 11]"
7,455,100000,318,"[10, 11]"
8,304,608,100000,"[10, 11]"
9,603,100000,422,"[10, 11]"
10,515,1030,360,"[12, 13, 14]"
11,379,758,100000,"[12, 13, 14]"
12,655,100000,100000,"[15, 16, 17]"
13,552,100000,386,"[15, 16, 17]"
14,392,784,100000,"[15, 16, 17]"
15,627,100000,100000,"[18, 19, 20]"
16,715,100000,100000,"[18, 19, 20]"
17,416,100000,100000,"[18, 19, 20]"
18,423,100000,100000,"[26, 27]"
19,291,582,204,"[21, 22]"
20,353,100000,247,"[21, 22, 23]"
21,511,1022,100000,"[24, 25, 26]"
22,351,702,100000,"[27, 28, 29, 30]"
23,553,100000,387,"[24, 28]"
24,582,1164,100000,[27]
25,652,1304,100000,"[27, 28, 29]"
26,427,854,299,"[30, 33]"
27,544,1088,381,"[31, 32]"
28,543,100000,380,[36]
29,431,100000,302,[42]
30,501,100000,100000,"[37, 38]"
31,439,100000,100000,"[34, 39]"
32,591,1182,100000,[33]
33,588,100000,100000,"[35, 36]"
34,586,100000,100000,"[40, 41]"
35,306,100000,214,"[37, 38, 39]"
36,673,100000,471,[39]
37,447,100000,100000,"[40, 41]"
38,392,784,100000,"[40, 41]"
39,517,1034,100000,[41]
40,362,100000,100000,[42]
41,386,100000,100000,[42]
42,448,896,314,"[43, 44, 45, 46]"
43,369,100000,258,"[47, 48, 49]"
44,562,1124,100000,"[47, 48, 50]"
45,457,100000,100000,"[47, 48, 50]"
46,558,1116,100000,[50]
47,351,100000,246,[]
48,598,100000,419,[]
49,424,848,100000,[]
50,731,100000,512,[]
