task,th,tr,tc,successor
1,589,100000,100000,[7]
2,549,100000,384,[8]
3,255,100000,100000,[10]
4,400,100000,100000,[9]
5,643,100000,450,[]
6,472,944,330,[11]
7,504,1008,100000,[12]
8,356,100000,249,[12]
9,639,100000,100000,[]
10,407,100000,100000,[14]
11,524,100000,367,[13]
12,487,974,341,[15]
13,631,1262,442,"[16, 19, 20, 21]"
14,497,100000,100000,"[17, 18, 22]"
15,373,100000,100000,[23]
16,434,100000,100000,[25]
17,712,1424,100000,"[24, 26, 28]"
18,496,100000,100000,"[27, 29]"
19,427,100000,299,[29]
20,438,876,307,[45]
21,385,770,270,[]
22,449,898,100000,[50]
23,557,1114,390,[30]
24,695,1390,100000,[31]
25,565,1130,100000,[32]
26,435,870,304,[33]
27,459,100000,100000,[35]
28,570,100000,100000,"[34, 38]"
29,494,988,100000,"[36, 37, 39]"
30,378,100000,100000,[43]
31,536,100000,100000,[43]
32,582,1164,100000,[41]
33,384,100000,269,[44]
34,685,100000,100000,[42]
35,521,100000,365,[43]
36,497,100000,348,[40]
37,507,100000,100000,[]
38,566,100000,396,"[45, 46]"
39,490,980,100000,[47]
40,384,768,100000,[48]
41,404,808,283,[49]
42,443,886,310,[49]
43,483,100000,100000,[]
44,509,100000,100000,[]
45,480,100000,336,[50]
46,234,468,100000,[]
47,459,918,100000,[]
48,508,100000,100000,[]
49,540,100000,100000,[]
50,314,100000,220,[]
