task,th,tr,tc,successor
1,304,608,100000,"[4, 5, 6]"
2,148,296,104,"[4, 5, 6]"
3,34,68,100000,"[4, 5, 6]"
4,99,100000,100000,[7]
5,47,100000,100000,[7]
6,136,272,100000,[7]
7,143,100000,100000,"[8, 9, 10]"
8,72,144,50,"[11, 12, 13]"
9,115,230,80,"[11, 12, 13]"
10,201,100000,141,"[11, 12, 13]"
11,30,60,21,"[14, 15]"
12,121,100000,100000,"[14, 15]"
13,120,100000,84,"[14, 15]"
14,57,114,100000,"[16, 17, 18]"
15,35,100000,24,"[16, 17, 18]"
16,61,100000,43,"[19, 20, 21]"
17,128,100000,90,"[19, 20, 21]"
18,164,328,100000,"[19, 20, 21]"
19,63,100000,44,"[22, 23]"
20,115,100000,100000,"[22, 23]"
21,194,100000,100000,[22]
22,107,100000,75,"[24, 25]"
23,88,100000,100000,"[24, 25]"
24,348,696,244,"[26, 27, 28]"
25,71,100000,100000,"[29, 30, 31]"
26,49,100000,100000,"[29, 30, 31]"
27,71,100000,100000,[29]
28,71,142,100000,"[29, 32, 33]"
29,322,100000,100000,[38]
30,117,100000,82,"[32, 33]"
31,317,100000,100000,"[32, 33]"
32,63,100000,100000,"[34, 35, 36]"
33,26,100000,100000,"[34, 35, 36, 37]"
34,32,64,100000,"[38, 39, 40]"
35,222,444,100000,[38]
36,210,100000,147,"[40, 44]"
37,82,164,57,"[38, 42]"
38,113,100000,100000,"[43, 44, 45]"
39,59,118,41,"[42, 46]"
40,52,100000,100000,"[41, 45]"
41,45,90,31,[]
42,164,328,100000,"[45, 47]"
43,82,100000,100000,[]
44,134,100000,100000,"[46, 47]"
45,166,332,116,"[48, 49, 50]"
46,149,100000,100000,[48]
47,135,100000,94,[]
48,48,96,34,[]
49,70,100000,100000,[]
50,117,234,100000,[]
