task,th,tr,tc,successor
1,124,100000,100000,[16]
2,241,482,100000,"[8, 20, 25]"
3,175,350,100000,[23]
4,118,236,100000,"[8, 9, 31, 35, 36]"
5,224,100000,100000,"[8, 9, 10, 11]"
6,142,284,99,"[8, 9, 10]"
7,70,100000,49,"[10, 11]"
8,279,558,100000,"[40, 50]"
9,76,100000,100000,[14]
10,189,100000,100000,"[12, 13, 14, 15, 16]"
11,153,100000,107,"[12, 15]"
12,107,100000,100000,"[30, 36]"
13,24,100000,100000,"[17, 20]"
14,182,100000,100000,"[18, 37]"
15,109,218,76,[19]
16,195,100000,100000,"[21, 26]"
17,261,100000,100000,"[21, 22, 23]"
18,36,100000,25,"[23, 27]"
19,148,100000,104,"[21, 24]"
20,129,100000,90,"[28, 29]"
21,67,100000,100000,[25]
22,73,146,100000,"[25, 27]"
23,209,100000,100000,[49]
24,126,100000,88,[26]
25,194,100000,136,"[28, 29, 30, 32]"
26,58,100000,100000,"[27, 31, 37]"
27,194,100000,136,"[33, 34, 43]"
28,143,100000,100000,"[34, 35, 37]"
29,284,100000,100000,"[33, 35, 36, 50]"
30,256,100000,179,"[33, 34, 37]"
31,116,232,100000,"[38, 43, 46]"
32,211,100000,100000,[50]
33,113,100000,79,[]
34,80,100000,56,"[38, 39]"
35,49,98,34,"[42, 48]"
36,295,590,100000,[40]
37,72,144,100000,"[39, 40]"
38,155,310,100000,"[41, 42, 44, 45]"
39,197,394,138,"[44, 46, 49]"
40,46,92,100000,[43]
41,130,100000,91,"[47, 48]"
42,105,100000,74,[]
43,165,100000,115,[49]
44,143,286,100,[47]
45,55,100000,100000,"[48, 50]"
46,176,352,123,[48]
47,131,262,100000,[]
48,175,350,100000,[]
49,150,300,100000,[]
50,98,196,100000,[]
