task,th,tr,tc,successor
1,107,100000,75,"[10, 24]"
2,132,100000,100000,"[8, 10]"
3,251,100000,100000,"[12, 16, 20]"
4,47,94,100000,[6]
5,62,124,43,"[6, 7, 8]"
6,26,100000,18,"[9, 10, 12, 26]"
7,172,100000,100000,"[9, 27, 31, 33, 34, 35]"
8,377,754,100000,"[9, 11]"
9,65,130,46,[37]
10,86,172,100000,[17]
11,37,74,100000,"[13, 14]"
12,35,70,100000,"[18, 21, 22, 24]"
13,104,100000,73,"[15, 16, 17, 18]"
14,149,100000,100000,[19]
15,150,100000,100000,"[20, 21, 22]"
16,220,100000,100000,"[21, 22, 24, 25, 26]"
17,39,100000,27,"[20, 21, 22]"
18,22,100000,100000,"[23, 25, 31, 35, 41]"
19,121,100000,100000,"[21, 24, 25, 35]"
20,28,100000,20,"[38, 39, 49]"
21,128,100000,100000,"[29, 31, 38]"
22,128,256,90,"[27, 28, 29, 32, 36, 37]"
23,27,54,100000,"[27, 28]"
24,63,126,100000,"[29, 30, 33]"
25,71,100000,100000,[33]
26,244,100000,100000,"[28, 30, 33]"
27,93,100000,100000,"[38, 47]"
28,52,100000,100000,[49]
29,253,506,177,"[46, 50]"
30,180,360,126,"[36, 37, 38, 44]"
31,139,100000,100000,"[37, 39]"
32,37,74,100000,"[34, 35]"
33,303,100000,100000,"[40, 44, 49]"
34,207,414,145,[46]
35,126,100000,88,[39]
36,94,188,66,"[41, 50]"
37,22,44,100000,"[43, 48, 49]"
38,176,352,100000,[40]
39,124,100000,87,"[42, 44]"
40,257,100000,100000,"[43, 50]"
41,230,460,161,"[45, 46]"
42,75,150,100000,[47]
43,191,100000,134,[]
44,28,100000,100000,[50]
45,278,100000,100000,"[47, 48, 49]"
46,137,100000,100000,[48]
47,284,100000,199,[]
48,33,66,23,[]
49,84,100000,59,[]
50,369,100000,258,[]
