task,th,tr,tc,successor
1,111,222,78,"[5, 7, 19]"
2,107,100000,100000,[9]
3,277,100000,100000,"[6, 7, 8]"
4,32,100000,22,"[6, 19]"
5,28,100000,100000,[11]
6,195,390,136,"[10, 12, 13]"
7,321,642,225,"[15, 25]"
8,479,100000,335,"[13, 14]"
9,111,222,78,"[13, 14, 15]"
10,33,100000,100000,[16]
11,131,262,92,[17]
12,22,100000,100000,[18]
13,102,204,100000,"[23, 25]"
14,503,100000,100000,[19]
15,304,608,213,[21]
16,82,100000,57,[21]
17,192,100000,100000,[21]
18,275,100000,100000,[21]
19,234,100000,100000,"[20, 27, 32]"
20,240,100000,100000,[22]
21,159,318,111,[23]
22,88,100000,100000,[25]
23,210,420,147,"[24, 26, 27, 28]"
24,225,100000,100000,[29]
25,123,100000,86,[35]
26,523,1046,100000,"[32, 39]"
27,110,100000,100000,[31]
28,166,100000,116,"[30, 31]"
29,190,100000,100000,[34]
30,251,502,176,"[33, 35, 37, 39]"
31,165,100000,100000,"[38, 45]"
32,276,100000,193,"[35, 36, 38]"
33,72,100000,50,[40]
34,74,100000,100000,[44]
35,380,760,100000,"[41, 42, 43]"
36,104,208,100000,[]
37,378,756,100000,[45]
38,41,100000,100000,[50]
39,340,100000,238,[]
40,465,100000,100000,[50]
41,208,100000,100000,[46]
42,95,190,100000,[47]
43,89,100000,62,[48]
44,513,100000,359,[49]
45,166,332,100000,[]
46,161,100000,100000,[]
47,588,1176,100000,[]
48,77,154,100000,[]
49,92,184,100000,[]
50,196,392,137,[]
