task,th,tr,tc,successor
1,307,100000,100000,[16]
2,84,100000,59,"[6, 10, 12, 14, 15, 17, 18]"
3,26,52,100000,"[5, 6, 7]"
4,294,588,206,"[7, 8]"
5,28,100000,20,[16]
6,121,100000,85,[28]
7,199,100000,100000,"[9, 10, 11, 12, 17]"
8,70,140,100000,"[9, 10, 11, 12, 13]"
9,343,100000,100000,[16]
10,159,318,111,[16]
11,163,100000,100000,[28]
12,121,100000,85,[28]
13,140,100000,100000,"[14, 15, 16, 17, 18]"
14,123,246,86,[32]
15,137,100000,100000,[32]
16,141,282,100000,"[19, 20, 21, 22, 23, 24, 25, 26]"
17,26,100000,18,[28]
18,328,656,230,"[19, 25, 26]"
19,161,100000,100000,[32]
20,131,100000,92,"[27, 28, 30]"
21,27,54,100000,"[27, 28, 29]"
22,77,100000,100000,"[27, 29, 31]"
23,125,100000,100000,"[27, 29, 43]"
24,105,210,100000,"[30, 31]"
25,27,54,100000,[28]
26,25,100000,18,"[28, 29, 30, 32]"
27,94,100000,66,[32]
28,76,152,53,"[33, 34, 35, 36]"
29,38,100000,27,"[37, 46]"
30,66,132,100000,[48]
31,210,420,100000,"[37, 47, 49, 50]"
32,118,236,100000,"[38, 39, 40, 41, 42]"
33,354,100000,100000,"[43, 47]"
34,167,100000,100000,[43]
35,29,58,100000,[49]
36,181,100000,100000,"[45, 46]"
37,196,100000,100000,[]
38,52,100000,100000,[46]
39,202,100000,100000,[45]
40,75,100000,52,"[44, 45]"
41,62,124,43,"[44, 45, 47]"
42,141,100000,100000,[44]
43,71,142,50,[48]
44,239,100000,167,[48]
45,77,154,100000,[50]
46,91,100000,64,"[47, 48]"
47,280,560,100000,[]
48,208,100000,100000,"[49, 50]"
49,207,414,100000,[]
50,30,100000,21,[]
