task,th,tr,tc,successor
1,95,190,100000,[10]
2,105,210,100000,"[7, 8]"
3,47,100000,100000,"[6, 7, 9]"
4,100,100000,100000,"[9, 10]"
5,252,504,176,[13]
6,97,100000,100000,"[19, 30, 32, 36, 38]"
7,146,100000,102,[11]
8,210,100000,147,[11]
9,86,172,100000,[11]
10,143,100000,100000,[11]
11,65,100000,100000,"[12, 13, 14]"
12,151,100000,100000,"[15, 16, 19]"
13,103,100000,72,"[18, 20, 43]"
14,31,100000,22,"[17, 18]"
15,114,100000,100000,"[21, 22, 26]"
16,108,100000,76,"[25, 26]"
17,244,488,100000,[26]
18,50,100000,100000,"[23, 29, 46]"
19,154,308,108,[44]
20,48,96,34,"[23, 24, 36]"
21,135,100000,100000,"[28, 29, 34, 36]"
22,186,100000,130,[]
23,117,234,100000,"[30, 39, 47]"
24,167,100000,100000,[]
25,188,100000,132,"[27, 31]"
26,32,64,22,"[28, 31, 35, 38]"
27,306,100000,214,"[32, 34, 35]"
28,248,100000,100000,"[33, 42]"
29,76,152,100000,[]
30,121,242,85,[35]
31,48,100000,100000,"[36, 43]"
32,94,188,100000,[39]
33,95,100000,66,"[40, 43]"
34,252,100000,176,"[38, 40]"
35,303,100000,100000,[37]
36,114,228,100000,"[37, 40]"
37,165,330,100000,"[41, 42, 44]"
38,135,270,100000,"[43, 47, 49, 50]"
39,82,100000,57,[41]
40,24,48,17,"[45, 46]"
41,185,370,100000,[]
42,225,100000,158,[]
43,115,230,100000,[]
44,143,286,100000,[49]
45,21,100000,100000,[]
46,138,100000,97,"[48, 50]"
47,127,100000,100000,[]
48,68,100000,100000,[]
49,144,288,101,[]
50,111,100000,100000,[]
