task,th,tr,tc,successor
1,245,490,172,"[5, 6, 7]"
2,245,490,172,"[5, 8]"
3,61,100000,100000,"[8, 10]"
4,242,484,169,[10]
5,132,100000,100000,[9]
6,200,400,140,"[9, 10]"
7,51,102,100000,"[9, 10]"
8,96,100000,67,[9]
9,192,100000,134,"[11, 12, 13, 14]"
10,210,420,100000,[21]
11,100,100000,100000,[]
12,174,100000,100000,[17]
13,116,100000,100000,"[15, 16, 27]"
14,153,306,100000,"[15, 16]"
15,67,134,100000,"[20, 21]"
16,75,100000,52,[21]
17,208,100000,100000,"[18, 19, 22, 24, 26]"
18,293,100000,100000,"[27, 28]"
19,36,100000,100000,[49]
20,80,100000,56,[24]
21,146,292,102,"[23, 24, 26, 44]"
22,137,100000,100000,[25]
23,235,100000,164,"[29, 40]"
24,86,172,100000,[28]
25,154,100000,100000,"[29, 30, 38]"
26,50,100000,35,[]
27,55,100000,100000,"[31, 47, 48]"
28,203,406,100000,"[32, 33, 34]"
29,44,100000,100000,"[35, 37]"
30,291,582,100000,"[31, 34, 36]"
31,96,100000,67,"[42, 44, 45]"
32,56,100000,100000,[38]
33,196,392,100000,[41]
34,194,100000,100000,"[39, 40, 49]"
35,64,128,45,"[41, 42, 43]"
36,267,534,100000,[]
37,80,100000,56,[39]
38,133,266,93,[47]
39,110,100000,100000,[48]
40,73,100000,100000,[46]
41,69,100000,100000,[]
42,88,100000,100000,[46]
43,113,226,79,[50]
44,331,100000,232,[]
45,175,350,100000,[49]
46,119,100000,83,[]
47,127,100000,100000,[]
48,139,278,100000,[]
49,24,48,17,[]
50,150,100000,105,[]
