task,th,tr,tc,successor
1,80,160,100000,[5]
2,78,100000,55,[6]
3,65,130,100000,[6]
4,52,104,36,[6]
5,186,100000,100000,[7]
6,72,100000,50,"[8, 9]"
7,136,272,100000,[10]
8,268,536,188,"[11, 12, 13, 14]"
9,27,100000,100000,"[12, 13, 14]"
10,65,100000,46,[16]
11,126,100000,88,[15]
12,76,100000,100000,"[16, 17]"
13,125,100000,100000,"[16, 17]"
14,30,60,21,"[16, 17]"
15,160,320,112,[18]
16,103,206,72,"[19, 20]"
17,225,100000,100000,"[19, 20]"
18,150,300,105,[21]
19,263,526,100000,"[22, 23, 24, 25]"
20,64,100000,100000,"[22, 23, 24, 25]"
21,86,100000,60,[27]
22,83,166,100000,"[26, 29, 30, 31, 32, 37]"
23,101,100000,71,"[28, 29, 30, 31, 32]"
24,95,100000,100000,"[29, 30, 37]"
25,72,100000,50,"[30, 31]"
26,151,100000,100000,[33]
27,198,100000,100000,[37]
28,48,96,100000,[34]
29,32,100000,100000,"[35, 36, 38]"
30,290,580,100000,[]
31,140,100000,100000,"[38, 48]"
32,49,100000,34,[]
33,84,100000,100000,[44]
34,45,90,100000,[39]
35,76,100000,53,[41]
36,171,100000,120,[42]
37,144,288,100000,[43]
38,95,190,66,"[40, 44, 45]"
39,33,100000,100000,[48]
40,97,100000,100000,[46]
41,45,100000,31,[48]
42,79,100000,100000,[48]
43,142,284,100000,[47]
44,183,366,100000,[50]
45,175,100000,100000,[49]
46,178,100000,125,[]
47,26,52,100000,[]
48,83,166,100000,[]
49,177,100000,100000,[]
50,91,100000,64,[]
