task,th,tr,tc,successor
1,152,100000,100000,[7]
2,129,258,90,[]
3,97,194,100000,[]
4,124,100000,100000,"[6, 8]"
5,134,100000,100000,[]
6,99,198,69,[37]
7,63,100000,44,[9]
8,129,100000,90,"[10, 11, 12, 13, 14]"
9,234,100000,100000,[17]
10,161,100000,113,"[15, 16]"
11,58,100000,41,[]
12,189,378,132,[]
13,163,100000,100000,[]
14,114,228,100000,"[18, 19]"
15,298,100000,100000,[22]
16,181,362,100000,[24]
17,98,100000,69,[25]
18,194,388,100000,"[23, 26]"
19,115,100000,80,"[20, 21, 27, 28]"
20,105,100000,74,[37]
21,244,488,171,[37]
22,152,304,106,[30]
23,143,100000,100000,[31]
24,33,100000,100000,[29]
25,214,100000,150,[32]
26,157,314,100000,"[34, 36]"
27,179,100000,125,[33]
28,205,410,100000,[35]
29,256,512,100000,[37]
30,177,100000,100000,[38]
31,251,100000,100000,[39]
32,288,576,100000,[38]
33,290,100000,100000,[]
34,125,100000,88,"[40, 41]"
35,207,414,145,[42]
36,159,100000,100000,[]
37,207,100000,100000,"[43, 44, 45, 46, 47]"
38,120,240,84,[48]
39,45,90,100000,[]
40,46,100000,100000,[]
41,64,128,100000,[49]
42,148,100000,100000,[50]
43,109,218,100000,[]
44,66,100000,46,[]
45,81,100000,57,[]
46,75,100000,100000,[]
47,230,460,100000,[]
48,102,100000,100000,[]
49,138,276,100000,[]
50,250,100000,175,[]
