task,th,tr,tc,successor
1,185,100000,130,[8]
2,99,100000,100000,[8]
3,60,100000,42,[8]
4,144,100000,101,[8]
5,88,100000,62,"[10, 11, 22]"
6,39,78,27,"[7, 9, 10]"
7,133,100000,93,[40]
8,43,100000,100000,"[12, 13, 14, 15, 16]"
9,203,406,100000,[23]
10,24,48,17,[23]
11,86,172,100000,"[17, 31]"
12,139,100000,100000,"[18, 22, 36]"
13,239,100000,100000,[19]
14,294,588,206,[20]
15,118,236,100000,"[21, 23]"
16,82,100000,57,"[18, 19, 20]"
17,94,100000,100000,"[18, 20]"
18,230,100000,100000,[40]
19,127,254,100000,[23]
20,148,296,104,[23]
21,61,100000,100000,"[24, 25]"
22,32,64,100000,[]
23,184,100000,100000,"[26, 27, 28, 29, 30, 32]"
24,159,318,100000,"[26, 34]"
25,326,100000,228,"[26, 31, 33]"
26,137,100000,100000,[40]
27,150,100000,100000,[39]
28,205,100000,144,[33]
29,48,96,100000,[38]
30,149,100000,100000,[]
31,51,100000,100000,"[32, 37]"
32,31,100000,22,[39]
33,101,202,100000,"[34, 35]"
34,104,208,100000,"[36, 37, 38, 39]"
35,250,100000,100000,"[38, 44]"
36,42,100000,100000,[40]
37,110,220,77,[40]
38,31,100000,22,"[41, 42, 43]"
39,141,282,99,[44]
40,253,506,177,"[45, 46, 47, 48, 49]"
41,177,354,100000,[50]
42,159,318,100000,[]
43,72,100000,50,[]
44,41,82,29,[50]
45,107,100000,100000,[]
46,113,226,79,[]
47,39,100000,100000,[]
48,53,100000,100000,[]
49,185,100000,100000,[]
50,271,100000,100000,[]
