task,th,tr,tc,successor
1,273,546,100000,"[6, 8, 9]"
2,516,1032,361,"[7, 14, 15, 16, 17, 18]"
3,628,1256,100000,"[8, 9]"
4,453,100000,317,"[8, 9]"
5,546,100000,100000,"[8, 9]"
6,521,1042,365,[12]
7,524,1048,100000,[13]
8,433,100000,303,"[10, 14, 15, 16, 17, 18]"
9,647,100000,100000,"[11, 14, 15, 16, 17, 18]"
10,400,100000,280,[19]
11,285,570,200,[20]
12,181,100000,100000,[22]
13,656,1312,100000,[23]
14,200,100000,100000,"[21, 24]"
15,486,100000,100000,[24]
16,475,100000,100000,[39]
17,424,100000,297,[32]
18,324,648,100000,[24]
19,409,100000,286,[27]
20,579,100000,405,[27]
21,605,1210,424,[25]
22,435,870,100000,[26]
23,371,100000,260,[28]
24,563,100000,394,"[27, 28, 29]"
25,598,100000,419,[31]
26,525,1050,100000,[30]
27,617,100000,100000,"[43, 44]"
28,589,100000,100000,"[32, 33]"
29,572,1144,100000,"[32, 33]"
30,339,100000,100000,[34]
31,552,1104,100000,[35]
32,332,100000,100000,[35]
33,298,100000,209,[35]
34,539,100000,100000,[36]
35,421,100000,295,[36]
36,590,100000,100000,"[37, 38, 39]"
37,612,1224,428,[40]
38,512,100000,100000,[41]
39,473,100000,331,"[42, 43, 44, 45]"
40,491,982,100000,[48]
41,520,100000,364,[46]
42,545,1090,382,[47]
43,591,1182,414,"[48, 49, 50]"
44,661,1322,100000,"[48, 49, 50]"
45,488,100000,100000,[49]
46,520,1040,100000,[]
47,486,100000,100000,[]
48,717,100000,100000,[]
49,863,100000,100000,[]
50,578,1156,100000,[]
