task,th,tr,tc,successor
1,89,178,100000,[9]
2,155,100000,100000,[9]
3,106,212,100000,[9]
4,61,122,100000,[9]
5,379,758,100000,"[7, 8, 9, 10, 11, 12]"
6,112,224,100000,"[7, 11, 12, 13, 14]"
7,26,100000,100000,[39]
8,53,106,37,[39]
9,158,100000,111,"[15, 16, 17, 18]"
10,60,100000,42,[27]
11,92,184,64,"[20, 28]"
12,206,100000,100000,"[19, 25]"
13,34,68,100000,"[19, 29]"
14,55,100000,100000,"[19, 21, 35]"
15,93,186,100000,"[25, 36]"
16,59,100000,41,"[20, 41]"
17,132,264,100000,"[20, 26, 29, 36]"
18,265,100000,186,"[21, 25]"
19,75,100000,100000,"[20, 22, 23, 24]"
20,93,186,100000,[39]
21,189,100000,132,[39]
22,114,228,80,[27]
23,181,362,100000,[27]
24,43,86,100000,[27]
25,136,100000,95,"[26, 28, 29]"
26,362,100000,100000,[39]
27,52,100000,36,"[30, 31, 32, 33, 34]"
28,70,140,100000,"[38, 40]"
29,193,100000,135,[35]
30,134,100000,94,[]
31,130,100000,91,[36]
32,40,100000,100000,[37]
33,195,100000,100000,"[38, 40]"
34,51,100000,36,[38]
35,244,488,100000,[37]
36,244,100000,100000,[39]
37,161,100000,100000,"[39, 40, 41]"
38,81,100000,57,"[39, 41]"
39,123,246,100000,"[42, 43, 44, 45, 46]"
40,313,626,219,[]
41,197,100000,100000,[49]
42,224,100000,157,[48]
43,88,100000,100000,[47]
44,79,100000,55,[48]
45,144,288,101,[50]
46,113,100000,100000,[48]
47,93,186,65,[49]
48,33,100000,100000,"[49, 50]"
49,247,100000,100000,[]
50,84,100000,100000,[]
