task,th,tr,tc,successor
1,243,100000,170,[13]
2,286,572,100000,"[9, 11]"
3,54,100000,38,[]
4,205,410,144,[]
5,280,100000,100000,[40]
6,161,100000,100000,"[8, 10, 14]"
7,361,100000,253,[12]
8,233,100000,163,[]
9,142,284,99,[35]
10,193,386,100000,"[16, 20, 38]"
11,463,926,324,[]
12,348,100000,244,"[17, 19]"
13,202,100000,100000,"[15, 18]"
14,228,456,100000,"[16, 21]"
15,85,170,100000,[25]
16,264,100000,185,[22]
17,120,240,100000,[]
18,76,152,53,[31]
19,69,138,100000,[24]
20,344,100000,100000,[48]
21,522,100000,100000,[23]
22,44,88,100000,"[27, 29, 30]"
23,49,100000,100000,[]
24,56,100000,100000,"[30, 31, 47]"
25,77,100000,100000,"[26, 28, 32]"
26,86,100000,100000,[]
27,186,372,100000,[40]
28,530,100000,100000,[33]
29,346,100000,242,[37]
30,236,100000,100000,[35]
31,284,568,199,"[36, 39]"
32,329,100000,100000,"[34, 38]"
33,545,1090,100000,[]
34,267,534,187,[42]
35,147,100000,103,"[41, 49]"
36,507,1014,100000,"[42, 45]"
37,205,410,144,"[45, 46]"
38,218,100000,153,[44]
39,118,100000,100000,[43]
40,317,100000,100000,[]
41,123,100000,100000,[]
42,45,100000,31,[50]
43,535,1070,374,[]
44,89,178,62,[47]
45,413,100000,100000,[]
46,250,100000,100000,"[48, 49]"
47,335,100000,100000,[]
48,516,1032,100000,[]
49,441,100000,100000,[]
50,121,100000,85,[]
