task,th,tr,tc,successor
1,441,882,100000,"[3, 4, 5]"
2,344,688,241,"[3, 4, 5]"
3,571,1142,400,"[6, 7, 8, 9]"
4,672,100000,470,"[6, 7, 8, 9]"
5,539,100000,377,"[6, 7, 8, 9]"
6,481,100000,100000,"[10, 11, 12]"
7,469,100000,100000,"[10, 11, 12]"
8,513,100000,100000,"[10, 11, 12]"
9,394,100000,100000,"[10, 11, 12]"
10,371,742,260,"[13, 14, 15]"
11,556,100000,100000,"[13, 14, 15]"
12,501,100000,351,"[13, 14, 15]"
13,417,834,292,"[16, 17]"
14,484,100000,339,"[16, 17]"
15,215,430,100000,"[16, 17]"
16,580,100000,406,"[18, 19]"
17,602,100000,100000,"[18, 19]"
18,553,100000,387,"[20, 21, 22, 23]"
19,472,944,100000,"[20, 21, 22, 23]"
20,299,100000,209,"[24, 25]"
21,484,968,100000,"[24, 25]"
22,493,100000,345,"[24, 25]"
23,610,100000,100000,"[24, 25]"
24,525,1050,100000,"[26, 27, 28]"
25,503,100000,100000,"[26, 27, 28]"
26,357,100000,100000,"[29, 39]"
27,453,906,317,"[30, 32]"
28,537,1074,100000,"[29, 30, 31]"
29,408,100000,286,"[35, 37]"
30,618,100000,100000,"[45, 46]"
31,427,854,100000,"[33, 35]"
32,503,100000,100000,"[34, 35, 39]"
33,577,1154,404,"[36, 38, 39]"
34,589,1178,100000,"[37, 45]"
35,447,894,100000,"[36, 38]"
36,666,100000,466,"[42, 45]"
37,389,100000,100000,[]
38,569,1138,100000,[41]
39,589,100000,100000,"[40, 41]"
40,514,1028,360,"[43, 44]"
41,356,100000,249,"[43, 44]"
42,580,100000,100000,[49]
43,589,1178,100000,[]
44,387,100000,271,"[45, 46]"
45,509,100000,100000,"[47, 48]"
46,606,100000,424,[47]
47,484,968,100000,"[49, 50]"
48,479,100000,100000,[]
49,503,100000,100000,[]
50,388,776,100000,[]
