task,th,tr,tc,successor
1,176,100000,123,[28]
2,196,392,137,[11]
3,81,100000,100000,[10]
4,161,100000,113,[8]
5,101,100000,100000,[]
6,146,292,100000,"[9, 12]"
7,180,100000,126,[]
8,206,412,100000,[28]
9,154,100000,100000,[28]
10,117,234,82,[14]
11,116,100000,100000,[15]
12,189,100000,100000,"[13, 16, 17, 18]"
13,160,320,112,[28]
14,149,298,104,[20]
15,190,100000,100000,[19]
16,120,240,84,[]
17,273,100000,100000,[]
18,191,100000,100000,[21]
19,200,100000,140,[23]
20,321,642,100000,[27]
21,242,100000,100000,"[22, 24, 25, 26]"
22,127,100000,89,[28]
23,155,100000,100000,"[29, 30, 31]"
24,140,100000,100000,"[32, 47]"
25,168,100000,100000,[33]
26,180,100000,126,[34]
27,89,100000,100000,[]
28,195,390,136,"[35, 36, 37, 38, 39, 40]"
29,117,100000,82,[42]
30,102,204,100000,[43]
31,204,408,143,[41]
32,67,100000,47,[48]
33,35,100000,100000,[44]
34,281,100000,100000,[]
35,153,306,100000,[]
36,57,100000,100000,[49]
37,223,100000,156,[]
38,59,100000,41,[]
39,72,144,100000,[48]
40,62,100000,100000,[]
41,195,390,100000,[45]
42,307,614,100000,[46]
43,244,488,100000,[47]
44,187,100000,100000,[50]
45,229,100000,160,[]
46,57,114,100000,[]
47,230,460,161,[]
48,209,418,146,[]
49,215,100000,100000,[]
50,83,166,100000,[]
