task,th,tr,tc,successor
1,292,100000,100000,[11]
2,101,100000,71,[6]
3,187,100000,131,"[6, 7, 8, 10]"
4,66,132,46,"[6, 8, 9, 10, 11]"
5,194,100000,100000,[]
6,82,164,100000,"[12, 17, 21]"
7,93,100000,100000,[15]
8,109,218,100000,"[12, 13, 14, 15, 16, 17]"
9,85,100000,100000,"[12, 14, 24]"
10,151,302,100000,"[17, 20]"
11,179,100000,100000,"[12, 13, 14, 15, 16, 17]"
12,107,100000,100000,"[18, 19, 23]"
13,108,100000,76,"[24, 40]"
14,69,138,48,"[20, 21, 22]"
15,296,592,207,"[18, 21, 24, 26, 27]"
16,86,100000,100000,"[18, 20]"
17,176,352,123,"[18, 19]"
18,295,590,100000,"[25, 31, 32]"
19,199,398,139,[31]
20,143,286,100,[35]
21,50,100000,100000,"[25, 28, 32]"
22,150,100000,105,"[26, 27]"
23,59,118,41,"[38, 47]"
24,172,344,100000,[]
25,98,100000,100000,"[29, 30, 40]"
26,29,100000,100000,[36]
27,103,100000,100000,[32]
28,225,100000,100000,"[31, 42]"
29,302,604,100000,[]
30,155,310,108,[35]
31,61,122,100000,"[35, 36]"
32,185,100000,130,"[33, 34, 38]"
33,208,100000,146,[39]
34,298,596,100000,"[40, 46]"
35,136,100000,100000,"[38, 46]"
36,185,100000,100000,"[37, 41, 45]"
37,109,100000,76,[49]
38,41,100000,29,[]
39,94,188,66,"[44, 45]"
40,142,100000,100000,"[42, 43]"
41,182,100000,100000,"[43, 44, 46]"
42,46,100000,100000,[47]
43,42,100000,100000,[48]
44,132,100000,92,[49]
45,58,116,41,[47]
46,32,64,22,[50]
47,47,94,100000,"[49, 50]"
48,305,100000,100000,"[49, 50]"
49,44,100000,100000,[]
50,78,100000,100000,[]
