task,th,tr,tc,successor
1,647,1294,100000,"[8, 9, 16]"
2,472,100000,330,"[5, 6]"
3,555,100000,388,[7]
4,373,100000,100000,[6]
5,556,100000,100000,"[9, 10]"
6,501,100000,100000,"[9, 10, 13]"
7,611,100000,428,"[11, 12, 14, 18]"
8,534,1068,374,[]
9,585,100000,410,"[17, 18, 19]"
10,502,100000,100000,"[16, 23]"
11,410,100000,100000,"[15, 16, 20]"
12,601,1202,100000,"[15, 32]"
13,526,100000,368,"[18, 19, 34]"
14,510,100000,100000,"[17, 22]"
15,565,100000,100000,[24]
16,357,714,100000,[26]
17,638,100000,100000,"[20, 21]"
18,457,914,320,[22]
19,424,100000,100000,[]
20,583,100000,100000,"[24, 25]"
21,440,880,100000,"[23, 24]"
22,483,100000,338,"[30, 36, 41]"
23,395,790,100000,"[25, 27, 29, 30]"
24,473,100000,100000,"[26, 28, 31]"
25,583,100000,408,[36]
26,576,100000,100000,"[34, 35, 36]"
27,651,1302,100000,"[32, 33, 46]"
28,474,100000,332,"[33, 36]"
29,647,100000,100000,"[48, 49]"
30,454,908,318,"[35, 44]"
31,565,100000,100000,"[33, 37]"
32,568,100000,398,"[37, 41]"
33,255,510,100000,"[38, 40, 42]"
34,371,100000,100000,[41]
35,533,1066,373,[47]
36,634,100000,444,"[38, 39]"
37,385,770,100000,[47]
38,574,100000,402,"[44, 45]"
39,483,966,100000,"[42, 43, 46]"
40,280,100000,100000,[47]
41,427,854,100000,[]
42,382,100000,267,[49]
43,472,944,100000,[50]
44,432,100000,302,"[47, 48]"
45,604,1208,100000,[]
46,523,100000,100000,[]
47,613,1226,429,[]
48,568,1136,398,[]
49,496,992,100000,[]
50,540,1080,378,[]
