task,th,tr,tc,successor
1,439,878,100000,"[3, 5]"
2,154,100000,100000,"[3, 4, 5]"
3,149,100000,100000,"[6, 7]"
4,442,100000,100000,"[6, 7, 8]"
5,384,768,269,"[7, 8]"
6,28,100000,20,"[9, 10, 11]"
7,292,100000,100000,"[9, 10, 11]"
8,463,100000,324,"[9, 10, 11]"
9,24,100000,100000,"[12, 13, 14, 15]"
10,297,594,208,"[12, 13, 14, 15]"
11,240,100000,100000,"[12, 13, 14, 15]"
12,70,140,100000,"[16, 17, 18]"
13,211,100000,148,"[16, 17, 18]"
14,534,1068,100000,"[16, 17, 18]"
15,59,118,41,"[16, 17, 18]"
16,507,100000,355,"[19, 20]"
17,484,968,339,"[19, 20]"
18,155,310,108,"[19, 20]"
19,161,322,113,"[21, 22, 23]"
20,122,244,100000,"[21, 22, 23]"
21,515,100000,100000,"[24, 25, 26, 27]"
22,129,100000,100000,"[24, 25, 26, 27]"
23,171,100000,120,[24]
24,458,100000,321,"[28, 29, 30]"
25,139,278,97,"[28, 29, 30]"
26,122,244,100000,"[28, 29, 30]"
27,89,100000,100000,[28]
28,73,100000,100000,[33]
29,68,100000,100000,"[31, 32, 34]"
30,318,100000,223,"[34, 38, 39]"
31,231,462,162,[]
32,237,100000,100000,[35]
33,149,100000,104,"[35, 36]"
34,212,100000,100000,[40]
35,206,412,100000,"[41, 44]"
36,453,906,100000,"[37, 38, 39]"
37,115,230,100000,[40]
38,379,100000,265,[41]
39,362,100000,100000,[40]
40,270,540,100000,"[41, 42, 43, 44]"
41,411,100000,100000,[45]
42,231,100000,100000,[45]
43,96,100000,67,[48]
44,106,212,100000,"[49, 50]"
45,221,100000,100000,"[46, 47, 48]"
46,426,100000,298,[49]
47,256,512,179,[50]
48,96,100000,100000,[]
49,215,430,100000,[]
50,87,100000,100000,[]
