task,th,tr,tc,successor
1,26,52,18,[8]
2,105,100000,74,[9]
3,98,196,100000,[26]
4,154,100000,108,[10]
5,251,100000,176,[]
6,36,100000,100000,"[7, 10, 11, 12, 13]"
7,255,100000,100000,[36]
8,94,188,100000,[17]
9,204,100000,143,[18]
10,26,100000,100000,"[14, 20, 21]"
11,155,310,100000,[]
12,32,64,100000,"[15, 22]"
13,52,104,36,"[16, 19, 22]"
14,25,50,100000,[36]
15,155,100000,108,[36]
16,45,100000,100000,[23]
17,37,100000,26,[]
18,161,322,113,[26]
19,61,100000,100000,[]
20,136,100000,100000,"[24, 25]"
21,121,100000,100000,"[39, 40]"
22,207,100000,100000,[]
23,120,100000,100000,[27]
24,34,68,100000,[50]
25,30,100000,100000,"[28, 30]"
26,69,138,100000,[29]
27,105,100000,100000,[31]
28,306,100000,214,"[32, 33]"
29,127,100000,100000,[34]
30,166,100000,116,[35]
31,80,100000,100000,[36]
32,151,302,100000,[37]
33,167,334,117,"[38, 41]"
34,21,100000,15,[40]
35,105,100000,74,[39]
36,199,100000,139,"[42, 43, 44, 45]"
37,114,228,80,[47]
38,150,100000,105,[46]
39,164,328,100000,"[48, 49]"
40,251,100000,100000,[]
41,248,496,100000,[50]
42,21,42,100000,[]
43,194,100000,100000,[]
44,32,100000,100000,[]
45,83,100000,58,[]
46,149,298,100000,[]
47,29,58,100000,[]
48,178,356,125,[]
49,70,140,49,[]
50,109,100000,100000,[]
