task,th,tr,tc,successor
1,143,286,100,[3]
2,224,100000,100000,"[3, 4]"
3,98,100000,69,"[5, 6]"
4,81,100000,100000,"[5, 6]"
5,57,100000,40,[7]
6,210,100000,100000,[7]
7,226,100000,100000,"[8, 9, 10]"
8,269,100000,100000,"[11, 12, 13]"
9,162,100000,113,"[11, 12, 13]"
10,200,100000,100000,"[11, 12, 13]"
11,75,150,100000,"[21, 22]"
12,212,100000,148,"[17, 20]"
13,114,228,80,"[14, 15, 16]"
14,103,100000,100000,"[17, 18, 19, 20]"
15,181,362,127,"[17, 18, 19, 20]"
16,135,100000,100000,"[17, 18, 19, 20]"
17,130,260,100000,"[21, 22, 23]"
18,62,124,43,"[21, 22, 23]"
19,260,520,100000,"[21, 22, 23]"
20,247,100000,100000,"[21, 22, 23]"
21,116,100000,81,"[24, 25]"
22,223,446,156,"[24, 25]"
23,151,302,100000,"[24, 25]"
24,57,114,100000,"[26, 27, 28]"
25,242,484,100000,"[26, 27]"
26,341,100000,100000,[33]
27,72,144,50,[30]
28,228,456,160,"[29, 30]"
29,48,96,100000,"[31, 32, 33]"
30,64,100000,45,[31]
31,209,100000,100000,[34]
32,80,100000,100000,"[34, 35, 36]"
33,113,226,100000,"[34, 35, 36]"
34,207,100000,145,"[37, 38]"
35,138,100000,100000,"[37, 38]"
36,247,100000,173,[41]
37,164,328,115,"[42, 44]"
38,190,100000,100000,"[39, 40, 41]"
39,126,100000,100000,"[43, 45, 46, 47]"
40,93,100000,65,[]
41,39,100000,100000,[44]
42,84,168,100000,"[45, 47]"
43,230,460,100000,[49]
44,114,100000,80,"[49, 50]"
45,78,100000,100000,[]
46,168,100000,100000,"[48, 49]"
47,144,100000,101,"[48, 50]"
48,129,258,100000,[]
49,185,100000,130,[]
50,94,188,100000,[]
