task,th,tr,tc,successor
1,491,100000,344,[5]
2,611,100000,428,[6]
3,378,756,265,"[7, 9]"
4,443,100000,310,[8]
5,612,1224,100000,[10]
6,657,100000,460,[12]
7,607,100000,100000,[11]
8,503,100000,100000,[13]
9,810,100000,100000,"[12, 13, 14]"
10,735,1470,514,[15]
11,417,100000,100000,[17]
12,387,774,100000,"[18, 19]"
13,425,100000,100000,"[16, 18, 24]"
14,626,100000,100000,"[18, 19]"
15,533,1066,100000,[23]
16,541,100000,379,[20]
17,385,100000,270,[21]
18,569,100000,398,"[22, 23]"
19,488,976,342,"[23, 24]"
20,410,100000,100000,[28]
21,503,1006,100000,[25]
22,474,100000,332,[27]
23,572,100000,400,"[29, 34]"
24,234,100000,164,"[26, 28, 29, 33]"
25,435,870,304,[32]
26,662,100000,463,[30]
27,508,100000,100000,[33]
28,547,1094,100000,"[31, 32, 34, 35]"
29,502,100000,100000,"[31, 32, 35]"
30,530,100000,100000,[36]
31,503,1006,100000,"[37, 38, 40]"
32,346,692,100000,"[38, 39, 40]"
33,277,554,100000,[38]
34,438,876,307,[40]
35,581,1162,100000,[38]
36,429,100000,100000,[41]
37,420,840,294,[42]
38,501,1002,100000,"[43, 46]"
39,399,798,279,"[43, 46]"
40,597,100000,100000,"[43, 46]"
41,440,100000,100000,[45]
42,437,100000,306,[44]
43,642,1284,449,[45]
44,484,100000,100000,[46]
45,621,100000,100000,"[47, 48, 49, 50]"
46,577,1154,100000,[]
47,662,1324,100000,[]
48,279,100000,100000,[]
49,644,100000,100000,[]
50,693,100000,100000,[]
