task,th,tr,tc,successor
1,63,100000,100000,[20]
2,86,100000,100000,[20]
3,204,100000,100000,[11]
4,179,100000,125,[13]
5,141,100000,99,[]
6,175,100000,122,[10]
7,219,438,153,[12]
8,109,100000,100000,[]
9,277,554,194,"[10, 12, 44]"
10,187,100000,131,[20]
11,29,58,100000,[15]
12,37,100000,100000,[19]
13,88,100000,62,"[14, 16, 17, 18]"
14,116,100000,81,[20]
15,158,316,100000,[21]
16,119,238,100000,[24]
17,350,100000,100000,[25]
18,178,100000,100000,[23]
19,62,124,100000,[22]
20,138,276,100000,"[26, 27, 28, 29]"
21,97,100000,100000,[31]
22,233,466,163,[30]
23,202,404,100000,[]
24,41,100000,29,"[32, 48]"
25,221,442,100000,[]
26,187,100000,100000,[]
27,76,100000,53,[36]
28,95,100000,66,[]
29,162,100000,113,[37]
30,113,100000,79,[33]
31,125,100000,88,[35]
32,121,100000,100000,"[34, 38]"
33,48,100000,100000,[41]
34,64,128,45,[39]
35,96,192,100000,[]
36,281,100000,100000,"[40, 42]"
37,66,132,100000,[43]
38,67,134,47,[44]
39,105,210,100000,[45]
40,48,100000,100000,[46]
41,207,414,145,[]
42,319,100000,100000,"[47, 48]"
43,132,264,92,[49]
44,370,100000,100000,[50]
45,109,100000,100000,[]
46,84,168,100000,[]
47,91,100000,64,[]
48,208,416,100000,[]
49,174,348,100000,[]
50,291,100000,100000,[]
