task,th,tr,tc,successor
1,48,96,100000,[15]
2,229,100000,160,[41]
3,460,920,100000,[14]
4,274,100000,100000,[6]
5,131,100000,100000,"[6, 7, 8]"
6,322,100000,100000,[15]
7,36,72,100000,"[9, 11, 12, 13, 14]"
8,343,100000,100000,"[9, 10, 11, 14]"
9,46,100000,100000,[15]
10,465,100000,100000,[15]
11,318,636,223,[15]
12,302,604,211,[32]
13,480,100000,100000,"[35, 43, 44]"
14,321,100000,100000,"[16, 25]"
15,294,100000,100000,"[17, 18, 19, 20, 22, 23]"
16,75,100000,52,"[21, 26]"
17,154,100000,108,[32]
18,21,100000,100000,"[24, 28, 29]"
19,197,100000,100000,[40]
20,489,100000,342,"[25, 26]"
21,59,118,100000,[32]
22,153,306,107,[41]
23,25,50,18,[25]
24,132,264,92,[41]
25,533,1066,100000,"[27, 28, 29, 30]"
26,572,100000,400,"[27, 30]"
27,201,402,100000,[32]
28,216,100000,151,[34]
29,570,100000,399,[33]
30,347,694,243,[31]
31,35,70,24,[41]
32,52,100000,100000,"[34, 36, 37, 38, 39]"
33,536,100000,100000,"[34, 35, 40, 50]"
34,186,100000,100000,[41]
35,249,498,174,[41]
36,325,100000,100000,[]
37,244,488,171,[44]
38,333,666,233,"[42, 43]"
39,57,100000,100000,[44]
40,90,100000,63,[42]
41,574,1148,100000,"[45, 46, 47, 48, 49]"
42,217,434,100000,[]
43,26,52,100000,[50]
44,144,100000,100000,[50]
45,166,100000,100000,[]
46,74,100000,52,[]
47,101,100000,71,[]
48,187,100000,100000,[]
49,29,100000,100000,[]
50,92,184,100000,[]
