task,th,tr,tc,successor
1,478,956,335,"[6, 7, 9, 11]"
2,628,100000,440,"[7, 8, 9, 10, 15]"
3,444,100000,100000,"[5, 6, 7, 10, 11]"
4,515,100000,100000,[11]
5,366,100000,256,"[12, 13, 14, 15]"
6,572,1144,100000,[12]
7,685,1370,100000,[26]
8,491,100000,100000,"[16, 17, 24, 25]"
9,462,100000,100000,[12]
10,610,1220,100000,[28]
11,613,100000,100000,"[12, 15]"
12,598,100000,100000,"[16, 17, 18, 19]"
13,340,100000,238,[21]
14,384,100000,269,"[18, 22, 25]"
15,369,100000,100000,[23]
16,629,1258,440,"[22, 23]"
17,423,846,296,"[20, 21, 27]"
18,568,100000,398,"[23, 24]"
19,419,100000,293,[25]
20,427,854,100000,[]
21,416,832,291,[26]
22,460,920,100000,"[26, 37]"
23,521,100000,100000,"[26, 27]"
24,509,1018,356,[41]
25,614,100000,430,"[30, 37, 42, 43]"
26,497,100000,100000,"[28, 29, 30, 32]"
27,497,100000,348,"[29, 30, 31, 44]"
28,528,100000,100000,"[33, 36]"
29,395,790,276,[39]
30,583,100000,100000,[34]
31,433,100000,100000,"[35, 36, 37, 38]"
32,424,100000,297,[48]
33,639,1278,100000,[42]
34,506,1012,100000,[]
35,630,100000,100000,"[39, 41, 47]"
36,363,726,100000,"[39, 47]"
37,410,100000,100000,[46]
38,535,100000,100000,[40]
39,420,840,294,"[45, 46]"
40,270,100000,100000,[43]
41,370,100000,259,[]
42,522,100000,365,[44]
43,412,824,288,"[45, 47, 48, 50]"
44,643,1286,100000,"[46, 49]"
45,384,100000,100000,[]
46,593,1186,100000,[]
47,566,1132,100000,[]
48,588,100000,412,[]
49,518,100000,100000,[]
50,492,984,100000,[]
