task,th,tr,tc,successor
1,26,52,100000,[5]
2,536,100000,375,[6]
3,33,66,23,[7]
4,540,1080,100000,"[8, 9, 10]"
5,254,100000,100000,[12]
6,497,100000,100000,[11]
7,74,100000,100000,[15]
8,183,100000,128,[14]
9,169,338,118,"[13, 15, 16]"
10,258,516,100000,"[15, 16]"
11,462,100000,323,[17]
12,484,968,339,[19]
13,141,282,100000,[18]
14,285,100000,100000,[20]
15,354,100000,100000,"[21, 24]"
16,100,200,100000,"[19, 21, 28]"
17,121,100000,100000,[23]
18,178,356,125,[24]
19,60,100000,100000,"[22, 36]"
20,128,100000,100000,[24]
21,242,484,100000,"[23, 25]"
22,536,100000,375,[26]
23,32,100000,100000,"[31, 32]"
24,272,544,190,"[27, 28]"
25,131,100000,92,[27]
26,167,334,100000,[30]
27,193,100000,100000,"[29, 30, 31, 32]"
28,35,100000,100000,[32]
29,502,1004,100000,[34]
30,233,100000,163,"[33, 35]"
31,376,100000,100000,"[42, 47]"
32,57,114,100000,"[36, 39, 41]"
33,199,100000,100000,[37]
34,535,1070,100000,[38]
35,75,150,52,"[39, 40, 41, 42]"
36,171,100000,100000,"[40, 42]"
37,204,408,143,[43]
38,598,100000,100000,[44]
39,167,100000,100000,"[45, 46]"
40,242,100000,169,"[45, 46, 47]"
41,198,100000,100000,[49]
42,147,294,103,[46]
43,515,100000,360,[47]
44,102,100000,71,[48]
45,255,100000,100000,[50]
46,172,100000,100000,"[48, 49, 50]"
47,330,660,231,[]
48,512,1024,358,[]
49,28,100000,100000,[]
50,271,100000,190,[]
