task,th,tr,tc,successor
1,748,1496,100000,[25]
2,632,100000,100000,[4]
3,431,100000,100000,"[5, 6, 7, 8, 9, 10]"
4,582,1164,100000,[12]
5,743,1486,520,[13]
6,444,888,100000,[]
7,655,100000,458,[]
8,467,100000,327,"[15, 16, 28]"
9,521,100000,365,[14]
10,459,100000,100000,"[11, 32]"
11,384,768,269,[25]
12,604,100000,100000,[20]
13,448,896,314,[21]
14,405,810,284,"[22, 41]"
15,443,886,100000,"[17, 18, 19, 23, 24]"
16,350,100000,100000,[]
17,582,100000,100000,[25]
18,424,100000,297,[25]
19,525,1050,100000,[25]
20,475,100000,332,[27]
21,582,1164,100000,[28]
22,532,100000,100000,[26]
23,607,100000,100000,"[29, 32]"
24,463,926,100000,"[30, 31, 50]"
25,576,1152,403,"[33, 34, 35, 36, 39, 41]"
26,618,1236,100000,[37]
27,387,774,271,[40]
28,312,100000,218,[]
29,513,100000,100000,"[38, 42]"
30,574,1148,402,[]
31,649,100000,454,[42]
32,323,100000,100000,[]
33,341,100000,239,[45]
34,749,1498,100000,[47]
35,444,100000,311,[]
36,548,100000,100000,[]
37,861,100000,100000,[44]
38,240,100000,100000,[43]
39,487,100000,100000,[]
40,608,100000,426,[]
41,511,100000,100000,[47]
42,585,1170,100000,[46]
43,570,1140,399,[48]
44,832,100000,100000,[49]
45,506,100000,100000,[]
46,564,100000,395,[]
47,839,1678,100000,[50]
48,479,100000,100000,[]
49,522,1044,365,[]
50,627,100000,100000,[]
