task,th,tr,tc,successor
1,625,100000,100000,[10]
2,354,100000,248,[10]
3,441,882,309,[21]
4,417,834,292,"[5, 6, 7, 8, 9]"
5,523,1046,100000,[10]
6,487,974,100000,[10]
7,642,100000,449,[10]
8,453,100000,100000,[17]
9,349,698,244,"[10, 11, 12]"
10,448,100000,100000,"[13, 14, 15, 16, 17, 18]"
11,490,100000,100000,"[19, 20, 22]"
12,697,100000,100000,[]
13,448,896,314,[33]
14,626,1252,100000,[21]
15,510,100000,357,[22]
16,585,1170,100000,[23]
17,536,1072,100000,[33]
18,487,100000,341,[21]
19,565,100000,100000,[21]
20,396,100000,277,[21]
21,449,100000,100000,"[24, 25, 26, 27, 28, 29, 30, 31, 32]"
22,565,1130,100000,"[25, 32, 36]"
23,703,1406,492,"[24, 25]"
24,391,100000,100000,[33]
25,334,100000,100000,[33]
26,609,100000,100000,[33]
27,545,1090,100000,[43]
28,461,100000,323,[35]
29,482,964,100000,"[34, 36]"
30,554,100000,100000,[34]
31,407,100000,285,[35]
32,516,1032,361,[33]
33,367,100000,257,"[37, 38, 39, 40, 41]"
34,425,100000,100000,[42]
35,618,100000,433,[]
36,414,828,290,[]
37,495,990,100000,"[42, 43, 44]"
38,451,100000,100000,[]
39,570,100000,100000,[42]
40,421,100000,100000,"[43, 45]"
41,448,100000,314,[43]
42,605,100000,100000,[48]
43,520,100000,100000,[]
44,333,100000,100000,"[45, 46, 47]"
45,513,1026,100000,[]
46,522,1044,365,[49]
47,420,100000,294,"[49, 50]"
48,526,100000,100000,[]
49,685,1370,479,[]
50,614,1228,100000,[]
