task,th,tr,tc,successor
1,706,1412,100000,[14]
2,599,1198,419,[14]
3,312,100000,100000,[14]
4,435,870,100000,[14]
5,703,1406,100000,[41]
6,534,100000,100000,"[8, 9, 11, 12, 13]"
7,403,806,100000,"[10, 16, 23]"
8,815,1630,570,[14]
9,714,100000,100000,[14]
10,557,1114,390,[29]
11,597,100000,418,[41]
12,514,100000,360,"[14, 15, 17]"
13,505,100000,354,"[14, 16]"
14,488,976,100000,"[18, 19, 20, 21, 22, 23]"
15,497,100000,100000,[29]
16,576,1152,403,[41]
17,481,100000,337,"[22, 23]"
18,652,100000,100000,[29]
19,478,100000,100000,[]
20,534,1068,100000,"[24, 27, 32]"
21,470,100000,100000,"[25, 37]"
22,633,100000,100000,"[24, 28]"
23,521,100000,100000,"[25, 26, 28]"
24,475,100000,100000,[29]
25,608,100000,100000,[29]
26,290,580,100000,[30]
27,370,100000,100000,[37]
28,690,100000,483,"[31, 32]"
29,752,1504,526,"[33, 34, 35, 36]"
30,381,100000,100000,[41]
31,529,1058,100000,[39]
32,406,100000,100000,[37]
33,426,852,298,[39]
34,439,878,100000,[]
35,281,100000,197,"[38, 43]"
36,121,242,100000,"[40, 41]"
37,408,100000,100000,[]
38,492,100000,100000,[41]
39,562,1124,393,"[41, 42, 43]"
40,359,100000,251,[]
41,524,100000,100000,"[44, 45, 46, 47, 48]"
42,470,100000,100000,[]
43,478,956,335,[]
44,461,922,323,[]
45,712,100000,100000,[]
46,507,1014,355,[]
47,481,100000,100000,[50]
48,374,100000,262,"[49, 50]"
49,568,100000,398,[]
50,535,100000,374,[]
