task,th,tr,tc,successor
1,33,66,100000,[11]
2,234,100000,100000,"[6, 13, 14]"
3,109,218,100000,[12]
4,223,446,100000,"[8, 9]"
5,98,100000,100000,"[7, 10, 33]"
6,46,100000,32,[47]
7,160,320,100000,[16]
8,422,844,100000,"[19, 22]"
9,209,100000,100000,"[22, 23, 39]"
10,259,518,100000,[]
11,172,344,100000,[17]
12,263,526,184,[15]
13,380,760,266,"[18, 20, 21, 36]"
14,539,100000,100000,[]
15,126,100000,88,[27]
16,231,100000,100000,[]
17,321,100000,225,[46]
18,222,100000,100000,[26]
19,28,100000,100000,[24]
20,22,100000,100000,[28]
21,138,100000,97,[]
22,469,100000,100000,[25]
23,503,100000,352,[]
24,220,100000,100000,"[30, 46]"
25,260,520,100000,"[34, 38]"
26,219,438,153,[]
27,24,100000,100000,"[29, 32, 35]"
28,136,100000,95,"[30, 31, 33]"
29,574,100000,100000,[42]
30,115,230,100000,[]
31,143,100000,100,[38]
32,172,344,120,[]
33,478,956,100000,[39]
34,369,100000,100000,"[36, 37]"
35,601,100000,421,[]
36,156,100000,109,[]
37,46,100000,100000,"[42, 44]"
38,57,100000,40,"[40, 42, 43]"
39,128,256,100000,[41]
40,584,100000,100000,[46]
41,200,100000,140,[]
42,27,100000,19,[47]
43,432,864,100000,[45]
44,86,172,60,"[48, 49, 50]"
45,90,100000,100000,[]
46,310,620,217,[]
47,450,100000,315,[]
48,59,118,41,[]
49,223,446,100000,[]
50,295,100000,100000,[]
