task,th,tr,tc,successor
1,261,522,100000,[7]
2,574,1148,402,"[8, 9, 26]"
3,214,100000,100000,"[19, 25]"
4,126,100000,88,"[11, 19, 48]"
5,113,100000,100000,"[10, 12]"
6,431,100000,100000,"[13, 47]"
7,166,332,100000,[14]
8,386,100000,100000,[15]
9,153,100000,100000,[18]
10,125,250,100000,"[16, 33, 47, 50]"
11,62,124,43,"[17, 20, 21]"
12,226,452,100000,[19]
13,377,100000,264,"[29, 50]"
14,89,178,100000,[22]
15,168,100000,118,[25]
16,354,100000,100000,[23]
17,303,100000,100000,[24]
18,235,470,164,[25]
19,128,100000,100000,[26]
20,230,100000,161,[42]
21,319,638,100000,[]
22,126,100000,100000,[27]
23,274,100000,192,[28]
24,27,54,100000,[29]
25,146,292,100000,"[30, 32]"
26,130,260,91,"[31, 33]"
27,150,100000,100000,[34]
28,231,462,162,[35]
29,158,100000,100000,[]
30,358,100000,100000,[50]
31,206,412,144,[36]
32,106,100000,74,[37]
33,127,100000,100000,[]
34,221,100000,100000,[40]
35,169,100000,100000,[39]
36,157,100000,110,[38]
37,175,100000,122,"[41, 42, 43]"
38,141,282,99,[44]
39,116,100000,81,[45]
40,225,100000,158,[46]
41,154,308,100000,[48]
42,29,58,100000,[]
43,84,100000,100000,"[47, 49, 50]"
44,588,100000,100000,[]
45,91,100000,100000,[]
46,83,166,58,[]
47,317,634,100000,[]
48,42,84,29,[]
49,174,100000,100000,[]
50,85,100000,59,[]
