task,th,tr,tc,successor
1,475,950,332,[]
2,71,142,100000,"[10, 20, 37, 47]"
3,420,100000,100000,[]
4,261,100000,183,"[7, 9]"
5,214,428,100000,"[11, 12]"
6,160,100000,112,[8]
7,174,348,100000,"[13, 15]"
8,129,258,100000,[42]
9,79,100000,100000,[]
10,195,100000,136,[45]
11,237,100000,100000,[14]
12,224,448,157,[16]
13,408,816,100000,"[19, 21]"
14,91,182,64,"[17, 25]"
15,191,382,134,"[18, 19, 20, 21, 22]"
16,335,100000,234,"[20, 46]"
17,104,208,100000,"[27, 28]"
18,399,100000,279,"[26, 39]"
19,331,100000,100000,[26]
20,68,100000,100000,[]
21,53,100000,37,"[25, 29]"
22,241,482,100000,"[23, 24, 30]"
23,193,100000,135,"[31, 32, 35]"
24,147,100000,103,[]
25,218,100000,100000,[36]
26,392,784,100000,[]
27,289,578,100000,"[34, 43]"
28,154,308,108,[]
29,24,48,17,[33]
30,188,376,100000,[]
31,377,100000,264,[39]
32,189,100000,100000,"[40, 42, 43]"
33,57,100000,100000,"[40, 44]"
34,224,100000,100000,[]
35,113,100000,100000,[37]
36,553,100000,100000,"[38, 41]"
37,453,906,317,[46]
38,316,100000,100000,[]
39,71,100000,50,[45]
40,283,100000,198,[]
41,232,100000,100000,[49]
42,75,100000,100000,[50]
43,283,566,100000,[]
44,237,100000,166,"[47, 48]"
45,107,100000,75,[]
46,221,442,100000,[]
47,87,100000,100000,[]
48,332,664,100000,[]
49,64,100000,100000,[]
50,171,100000,100000,[]
