task,th,tr,tc,successor
1,29,58,100000,"[4, 5, 6]"
2,238,100000,167,"[4, 5, 6]"
3,524,100000,100000,"[4, 5, 6]"
4,448,100000,314,[7]
5,227,454,100000,[7]
6,251,100000,100000,[7]
7,269,100000,188,"[8, 9, 10, 11]"
8,232,100000,100000,"[12, 13, 14, 15]"
9,166,332,100000,"[12, 13, 14, 15]"
10,107,100000,100000,"[12, 13, 14, 15]"
11,178,356,100000,"[12, 13, 14, 15]"
12,120,240,100000,"[16, 17, 18, 19]"
13,511,1022,100000,"[16, 17, 18, 19]"
14,362,100000,253,"[16, 17, 18, 19]"
15,57,100000,40,"[16, 17, 18, 19]"
16,59,100000,100000,"[20, 21, 22]"
17,205,100000,100000,"[20, 21, 22]"
18,172,344,100000,"[20, 21, 22]"
19,38,76,27,"[20, 21, 22]"
20,211,422,100000,"[23, 24, 25]"
21,112,224,100000,"[23, 26, 27]"
22,211,100000,148,"[23, 25]"
23,165,330,115,[31]
24,45,90,31,"[33, 34, 35]"
25,531,100000,372,"[26, 27]"
26,163,100000,114,"[28, 29, 37, 38]"
27,84,100000,100000,"[30, 31]"
28,112,224,78,[40]
29,288,100000,202,[40]
30,237,474,100000,[33]
31,188,100000,100000,[32]
32,31,62,100000,"[33, 34, 35]"
33,483,100000,338,[38]
34,166,100000,100000,[37]
35,117,234,100000,"[36, 37, 38]"
36,40,100000,100000,[39]
37,78,100000,55,"[39, 40]"
38,255,100000,178,"[39, 40]"
39,502,100000,351,"[41, 47]"
40,357,100000,100000,"[41, 42]"
41,75,150,100000,"[43, 44, 46]"
42,177,354,124,"[45, 46]"
43,294,100000,100000,[]
44,206,412,100000,[49]
45,151,100000,100000,[47]
46,73,146,100000,[48]
47,51,100000,100000,[]
48,103,100000,72,[]
49,55,100000,100000,[50]
50,45,100000,31,[]
