task,th,tr,tc,successor
1,480,960,336,[15]
2,582,100000,100000,"[8, 10, 12, 14]"
3,456,100000,319,"[11, 14]"
4,536,100000,100000,[17]
5,436,100000,305,"[37, 48]"
6,384,768,100000,"[9, 13]"
7,361,100000,100000,"[10, 43]"
8,560,100000,100000,[16]
9,447,894,100000,[19]
10,432,864,302,[16]
11,358,716,251,[]
12,514,1028,360,[17]
13,434,100000,100000,[18]
14,407,100000,100000,[18]
15,484,968,339,"[20, 31]"
16,555,100000,388,"[23, 29, 47]"
17,562,100000,393,[42]
18,520,100000,100000,[26]
19,471,942,100000,"[22, 25, 27]"
20,340,100000,100000,"[21, 24, 28]"
21,800,1600,100000,[]
22,430,860,100000,[]
23,467,100000,327,[46]
24,533,100000,373,[]
25,460,100000,100000,[34]
26,675,1350,472,"[30, 33, 35]"
27,247,100000,173,"[31, 32]"
28,424,848,100000,"[36, 37]"
29,574,1148,402,[38]
30,747,1494,523,[40]
31,512,100000,100000,[39]
32,582,100000,100000,"[38, 41]"
33,246,100000,172,[]
34,479,100000,335,[]
35,603,1206,100000,[]
36,484,968,100000,[49]
37,567,1134,100000,[42]
38,399,100000,100000,[46]
39,533,100000,100000,[]
40,471,942,330,[45]
41,646,100000,100000,"[43, 44]"
42,465,100000,100000,[47]
43,439,878,307,[49]
44,641,100000,449,[]
45,569,100000,100000,[48]
46,470,100000,100000,[50]
47,576,100000,100000,[49]
48,554,100000,100000,[]
49,712,1424,100000,[]
50,613,100000,100000,[]
