task,th,tr,tc,successor
1,50,100000,100000,[6]
2,311,100000,100000,"[7, 8]"
3,238,476,100000,"[7, 8]"
4,128,100000,90,"[7, 8]"
5,274,100000,100000,"[7, 8]"
6,200,400,140,[9]
7,102,100000,100000,"[10, 11, 12, 13]"
8,313,100000,100000,"[10, 11, 12, 13]"
9,61,100000,43,[15]
10,246,100000,172,"[14, 17, 18]"
11,55,110,38,"[16, 17, 18]"
12,204,100000,100000,"[17, 18]"
13,53,106,100000,"[17, 18]"
14,208,100000,100000,[19]
15,219,438,153,[24]
16,144,100000,100000,[22]
17,96,192,67,"[20, 23, 24]"
18,61,122,100000,"[21, 23, 24]"
19,82,100000,57,[27]
20,210,100000,100000,[25]
21,158,100000,100000,[26]
22,98,100000,100000,[29]
23,147,294,100000,"[28, 30, 31]"
24,92,184,64,[31]
25,225,100000,100000,[32]
26,132,100000,100000,[36]
27,141,100000,100000,[33]
28,183,366,128,[34]
29,187,374,131,[37]
30,118,100000,100000,[35]
31,82,164,100000,"[36, 37, 38]"
32,179,100000,100000,[40]
33,46,92,100000,[40]
34,82,164,57,[39]
35,40,80,28,[40]
36,84,100000,59,[40]
37,136,100000,100000,[40]
38,191,382,100000,[40]
39,39,100000,100000,[41]
40,101,100000,71,"[42, 43]"
41,229,100000,100000,[44]
42,211,100000,100000,"[45, 46, 47, 48, 49]"
43,52,104,36,"[45, 46, 47, 49]"
44,91,100000,64,[50]
45,51,102,100000,[]
46,50,100000,35,[50]
47,102,204,71,[50]
48,249,498,100000,[]
49,75,100000,52,[]
50,50,100000,100000,[]
