task,th,tr,tc,successor
1,313,626,219,[]
2,654,1308,100000,"[5, 9, 27, 37]"
3,487,100000,341,"[6, 7, 8]"
4,567,1134,100000,[40]
5,623,1246,436,"[13, 43]"
6,474,100000,100000,"[10, 50]"
7,412,824,288,"[14, 15]"
8,656,100000,459,"[11, 12]"
9,524,100000,367,[]
10,558,100000,100000,[46]
11,521,100000,100000,"[18, 21]"
12,545,100000,100000,"[16, 19]"
13,580,100000,100000,[17]
14,468,936,328,[]
15,493,986,345,[20]
16,460,100000,100000,"[23, 27]"
17,427,100000,100000,[33]
18,506,100000,354,"[23, 24, 28]"
19,599,1198,419,"[22, 29]"
20,519,1038,363,[48]
21,575,100000,402,"[25, 26]"
22,328,100000,100000,[33]
23,354,708,248,"[35, 47]"
24,593,1186,100000,[34]
25,407,100000,100000,[31]
26,500,1000,100000,[41]
27,523,100000,100000,"[30, 32]"
28,509,100000,356,[]
29,451,100000,100000,[]
30,376,100000,100000,"[40, 42]"
31,366,100000,100000,[39]
32,374,100000,100000,[36]
33,325,100000,227,[]
34,543,100000,100000,"[37, 38]"
35,581,100000,407,[41]
36,547,1094,100000,[47]
37,546,1092,382,"[43, 45, 48]"
38,437,874,306,[]
39,752,1504,100000,[]
40,494,100000,100000,[44]
41,722,100000,100000,"[45, 50]"
42,594,1188,100000,"[46, 49]"
43,337,100000,236,[]
44,701,1402,100000,[]
45,288,100000,202,[]
46,390,780,100000,[]
47,456,100000,100000,[]
48,429,858,100000,[]
49,481,100000,100000,[]
50,476,100000,100000,[]
