task,th,tr,tc,successor
1,196,100000,100000,[6]
2,98,100000,69,[6]
3,152,100000,100000,[6]
4,211,100000,100000,[6]
5,46,92,100000,"[6, 7, 8]"
6,283,100000,198,"[9, 10, 11, 12, 13, 14, 15]"
7,130,260,100000,[32]
8,139,278,97,"[15, 17]"
9,70,100000,100000,"[18, 26]"
10,175,350,122,"[16, 19]"
11,178,356,100000,"[16, 17, 29]"
12,83,100000,58,"[16, 17]"
13,110,220,100000,"[17, 22]"
14,55,100000,38,[30]
15,129,100000,100000,"[16, 18, 19]"
16,111,100000,100000,[32]
17,217,100000,152,[30]
18,257,514,180,[30]
19,125,100000,100000,"[20, 21]"
20,210,420,100000,"[22, 23, 24, 25, 27, 31]"
21,47,100000,100000,"[22, 23, 24, 26, 28]"
22,98,100000,100000,[32]
23,145,100000,102,[32]
24,293,586,100000,[30]
25,309,618,100000,[30]
26,160,320,112,[30]
27,82,100000,100000,[29]
28,211,422,148,"[31, 48]"
29,191,382,134,[32]
30,87,174,61,"[33, 34, 35, 36, 37, 38, 39]"
31,274,100000,192,[47]
32,206,412,100000,"[40, 41, 42, 43, 44]"
33,171,342,100000,[]
34,155,100000,108,[47]
35,155,100000,100000,[]
36,192,384,134,[]
37,181,362,100000,"[46, 50]"
38,46,100000,100000,[]
39,121,100000,100000,[50]
40,78,156,55,[46]
41,153,100000,107,[]
42,66,100000,100000,[47]
43,192,100000,134,[]
44,216,100000,100000,"[45, 47]"
45,123,246,100000,[48]
46,232,100000,100000,[48]
47,88,100000,100000,"[49, 50]"
48,157,100000,100000,[]
49,25,100000,100000,[]
50,71,100000,50,[]
