task,th,tr,tc,successor
1,711,100000,498,"[4, 5]"
2,586,100000,410,"[4, 5]"
3,416,832,291,"[4, 5]"
4,332,100000,232,"[6, 7, 8]"
5,461,922,100000,"[6, 7, 8]"
6,409,100000,286,"[9, 10]"
7,249,100000,100000,"[9, 10]"
8,388,100000,100000,"[9, 10]"
9,497,994,348,"[11, 12, 13]"
10,468,936,100000,"[11, 12, 13]"
11,552,100000,386,"[14, 15, 16, 17]"
12,502,100000,100000,"[14, 15, 16, 17]"
13,578,100000,100000,"[14, 15, 16, 17]"
14,726,1452,508,"[18, 19, 20]"
15,160,100000,100000,"[18, 19, 20]"
16,594,100000,416,"[18, 19, 20]"
17,518,100000,100000,"[18, 19, 20]"
18,526,100000,100000,"[21, 30, 31]"
19,346,100000,242,[28]
20,274,548,192,"[21, 22, 23]"
21,560,100000,392,"[32, 33]"
22,666,100000,466,"[24, 25]"
23,607,100000,100000,"[25, 26]"
24,705,1410,493,[33]
25,472,100000,330,"[27, 28]"
26,397,794,100000,"[27, 28]"
27,393,786,100000,"[29, 30, 31]"
28,555,1110,100000,"[29, 31]"
29,408,816,286,"[32, 33]"
30,342,684,100000,"[32, 33]"
31,580,100000,406,"[32, 33]"
32,443,886,100000,[37]
33,529,1058,370,"[34, 35, 36, 39]"
34,434,868,100000,"[41, 42]"
35,645,100000,100000,[40]
36,440,100000,308,[38]
37,501,100000,100000,[39]
38,694,100000,100000,"[41, 42]"
39,564,100000,100000,"[40, 41]"
40,446,892,100000,"[45, 46, 47]"
41,414,828,100000,[43]
42,494,988,100000,[44]
43,711,100000,100000,[47]
44,686,100000,480,"[45, 46]"
45,320,100000,100000,[50]
46,374,100000,100000,[50]
47,467,100000,100000,"[48, 49]"
48,443,100000,100000,[]
49,589,1178,100000,[]
50,615,1230,100000,[]
