task,th,tr,tc,successor
1,266,100000,186,[10]
2,168,336,100000,[42]
3,114,100000,80,"[5, 6, 7, 8, 9]"
4,116,100000,100000,"[5, 7, 9]"
5,187,100000,100000,[10]
6,138,100000,100000,[10]
7,140,100000,98,[10]
8,69,138,100000,[42]
9,101,100000,100000,"[10, 11, 12, 13, 14]"
10,255,100000,100000,"[15, 16, 17, 18, 19, 20]"
11,300,100000,100000,[42]
12,323,646,100000,"[20, 42]"
13,290,580,203,"[20, 21]"
14,536,1072,100000,[23]
15,200,100000,100000,[22]
16,172,100000,100000,"[22, 23]"
17,125,250,88,"[21, 22, 23]"
18,244,100000,171,"[21, 22, 23]"
19,198,100000,100000,"[38, 43]"
20,154,100000,108,[]
21,577,100000,404,[28]
22,140,100000,98,[28]
23,314,628,100000,"[24, 25, 26, 27]"
24,489,978,342,[28]
25,138,276,100000,[28]
26,541,100000,100000,[28]
27,29,100000,100000,"[29, 30, 31, 32]"
28,160,320,100000,"[33, 34, 35, 36, 37]"
29,97,100000,68,"[43, 50]"
30,65,130,100000,"[39, 40]"
31,80,100000,100000,"[37, 44]"
32,280,100000,100000,[41]
33,256,100000,179,"[43, 44, 45]"
34,521,100000,365,[]
35,116,100000,100000,"[41, 42]"
36,204,408,100000,"[39, 40]"
37,63,100000,100000,"[38, 45]"
38,255,100000,178,[42]
39,427,100000,100000,[42]
40,54,108,100000,[]
41,134,268,100000,"[43, 44, 45]"
42,560,1120,100000,"[46, 47, 48, 49]"
43,48,96,34,[]
44,97,194,100000,[]
45,231,100000,162,[50]
46,57,114,40,[]
47,381,762,100000,[]
48,47,100000,33,[]
49,247,494,173,[]
50,565,100000,396,[]
