task,th,tr,tc,successor
1,197,100000,100000,"[3, 4, 5, 6]"
2,196,100000,137,"[3, 4, 5, 6]"
3,121,242,100000,"[7, 8, 9]"
4,132,264,100000,"[7, 8, 9]"
5,130,100000,91,"[7, 8, 9]"
6,219,100000,100000,"[7, 8, 9]"
7,87,174,100000,"[10, 11, 12]"
8,20,40,100000,"[10, 11, 12]"
9,137,100000,96,"[10, 11, 12]"
10,68,100000,48,"[13, 14, 15, 16, 17]"
11,196,100000,137,"[14, 15, 17, 18]"
12,131,100000,100000,"[13, 14, 15, 16, 17, 18]"
13,92,100000,100000,"[19, 24]"
14,59,100000,100000,"[20, 24]"
15,153,100000,100000,"[21, 24]"
16,150,300,100000,"[22, 23]"
17,184,100000,129,[35]
18,78,100000,55,[23]
19,42,84,29,[25]
20,118,236,83,[27]
21,177,354,100000,[28]
22,250,500,175,[29]
23,54,100000,100000,"[26, 30, 36]"
24,104,100000,73,"[30, 31]"
25,295,100000,206,[32]
26,206,100000,100000,[34]
27,121,100000,85,[35]
28,200,400,100000,[35]
29,117,100000,100000,[35]
30,181,100000,100000,"[33, 35]"
31,125,100000,100000,[36]
32,88,176,62,[37]
33,50,100000,100000,[38]
34,38,100000,27,[39]
35,69,138,100000,"[40, 41]"
36,189,378,100000,"[49, 50]"
37,233,100000,163,[43]
38,67,100000,100000,[42]
39,34,68,100000,[44]
40,222,444,100000,[45]
41,55,110,38,"[46, 49]"
42,346,100000,242,[47]
43,144,288,101,[48]
44,99,100000,100000,[49]
45,48,100000,34,[50]
46,233,466,100000,[50]
47,183,366,100000,[]
48,227,100000,100000,[]
49,128,256,100000,[]
50,155,100000,100000,[]
