task,th,tr,tc,successor
1,244,100000,171,[8]
2,164,100000,115,[8]
3,193,100000,100000,[8]
4,311,100000,218,[8]
5,111,222,78,"[9, 12, 13]"
6,210,100000,100000,[]
7,460,920,100000,"[10, 11]"
8,502,100000,351,"[14, 15, 16, 17, 18, 23]"
9,94,188,100000,[19]
10,115,100000,100000,[20]
11,215,100000,100000,[22]
12,204,408,143,[]
13,139,278,100000,[21]
14,267,100000,187,[]
15,161,100000,100000,[]
16,497,100000,100000,[]
17,190,100000,100000,[]
18,194,388,100000,[]
19,389,100000,100000,[25]
20,97,194,100000,[24]
21,527,1054,369,[]
22,104,100000,100000,[]
23,61,100000,100000,"[26, 27]"
24,132,100000,100000,[29]
25,456,912,100000,"[28, 31]"
26,520,100000,364,"[32, 33]"
27,156,100000,100000,"[30, 34]"
28,133,266,100000,[35]
29,520,100000,364,[37]
30,183,100000,100000,[36]
31,142,284,100000,[46]
32,199,100000,139,[]
33,483,100000,100000,[38]
34,310,100000,217,[39]
35,221,100000,155,[42]
36,301,100000,211,[41]
37,497,994,100000,"[40, 47]"
38,111,222,78,[45]
39,282,100000,197,"[43, 44, 46]"
40,397,100000,100000,[48]
41,507,100000,100000,[49]
42,43,86,100000,[]
43,35,100000,100000,[]
44,212,424,100000,[]
45,405,810,284,[]
46,106,100000,74,[50]
47,166,332,116,[]
48,49,98,100000,[]
49,102,204,100000,[]
50,242,484,169,[]
