task,th,tr,tc,successor
1,442,100000,309,[7]
2,220,100000,154,"[6, 9, 10]"
3,109,100000,76,"[8, 9]"
4,66,100000,100000,"[9, 10]"
5,216,100000,151,[9]
6,479,100000,335,[12]
7,189,100000,100000,[14]
8,517,100000,362,[13]
9,173,346,121,"[11, 14, 15]"
10,107,214,75,"[14, 15]"
11,214,428,100000,[16]
12,48,96,100000,[18]
13,515,100000,100000,[19]
14,88,100000,100000,"[17, 18, 19, 20]"
15,517,100000,362,"[17, 19, 20]"
16,87,100000,61,[21]
17,285,100000,100000,"[22, 23]"
18,22,44,100000,[23]
19,222,444,100000,"[44, 47, 50]"
20,220,440,154,[23]
21,453,906,317,[24]
22,477,954,334,[25]
23,47,100000,100000,"[26, 27]"
24,344,688,241,[30]
25,103,100000,100000,[28]
26,462,100000,100000,[29]
27,53,100000,100000,[30]
28,222,444,155,[31]
29,353,706,100000,[33]
30,191,100000,100000,"[32, 33, 34, 35, 36, 37]"
31,116,100000,100000,[38]
32,213,426,100000,[39]
33,235,470,100000,"[40, 46]"
34,263,100000,100000,[40]
35,93,186,100000,"[40, 46]"
36,110,100000,77,[40]
37,469,100000,100000,[50]
38,375,750,100000,[41]
39,543,100000,100000,[42]
40,563,100000,394,"[43, 44, 45]"
41,297,100000,208,[46]
42,346,692,100000,[46]
43,165,100000,115,"[47, 48, 49, 50]"
44,512,1024,100000,[48]
45,153,100000,107,"[47, 48]"
46,526,1052,100000,[]
47,434,100000,100000,[]
48,106,100000,100000,[]
49,65,130,100000,[]
50,355,100000,100000,[]
