task,th,tr,tc,successor
1,228,100000,100000,[15]
2,203,406,100000,"[5, 6, 7]"
3,401,802,281,"[5, 6, 7]"
4,310,100000,100000,[11]
5,256,512,179,"[17, 20]"
6,359,718,251,[10]
7,73,146,100000,"[8, 9, 11, 14]"
8,247,100000,100000,"[13, 15]"
9,262,100000,100000,"[12, 17, 24, 25]"
10,78,100000,100000,"[12, 13, 14, 27, 28]"
11,278,100000,195,"[20, 21, 22, 24]"
12,543,1086,380,[21]
13,66,100000,46,"[18, 19]"
14,218,436,100000,"[17, 20]"
15,88,100000,62,"[16, 19]"
16,403,100000,100000,"[24, 29]"
17,255,510,100000,"[22, 33]"
18,27,54,19,[22]
19,113,226,79,"[37, 42]"
20,216,100000,151,"[25, 33]"
21,105,210,100000,"[23, 38]"
22,45,90,100000,"[29, 36]"
23,279,100000,100000,"[26, 30]"
24,69,100000,100000,"[27, 28]"
25,74,100000,100000,"[30, 36]"
26,489,100000,100000,"[34, 39]"
27,62,124,100000,"[33, 36, 46]"
28,74,148,100000,"[35, 36]"
29,205,410,144,"[31, 32, 34, 50]"
30,86,100000,100000,"[31, 32, 50]"
31,302,604,100000,[37]
32,191,100000,134,[]
33,59,118,100000,"[41, 48]"
34,164,100000,100000,[]
35,293,100000,205,"[38, 40]"
36,48,100000,34,"[37, 39, 40]"
37,165,100000,115,"[43, 45, 47]"
38,261,100000,100000,"[41, 44]"
39,469,938,100000,"[41, 42]"
40,79,158,55,[49]
41,74,100000,100000,"[45, 49]"
42,339,100000,100000,[50]
43,131,100000,100000,[48]
44,478,100000,335,"[46, 47, 49]"
45,503,1006,352,[]
46,150,100000,100000,[]
47,383,100000,100000,[]
48,192,100000,100000,[]
49,74,100000,52,[]
50,47,100000,33,[]
