task,th,tr,tc,successor
1,221,442,100000,[16]
2,171,342,100000,[16]
3,317,634,222,[11]
4,46,100000,100000,"[10, 15]"
5,135,100000,94,"[8, 12]"
6,307,100000,215,"[13, 14]"
7,249,498,174,[9]
8,191,382,134,[16]
9,33,100000,100000,[16]
10,21,42,100000,[17]
11,116,100000,81,[19]
12,109,100000,100000,[20]
13,84,100000,100000,"[18, 21]"
14,319,100000,100000,[]
15,362,724,253,[16]
16,194,100000,100000,"[22, 23, 24, 25, 26, 29]"
17,204,100000,100000,[28]
18,156,100000,100000,"[27, 30]"
19,439,878,307,[]
20,518,100000,363,[]
21,77,154,100000,[]
22,270,100000,189,"[35, 36]"
23,310,620,217,[]
24,42,100000,29,[]
25,129,258,90,[]
26,37,100000,100000,[]
27,66,132,100000,[31]
28,193,386,100000,[33]
29,514,100000,100000,"[32, 34]"
30,173,100000,100000,[]
31,490,100000,100000,[39]
32,25,100000,18,[38]
33,212,424,100000,"[37, 41]"
34,533,100000,100000,[]
35,265,530,100000,[]
36,133,100000,100000,[40]
37,450,100000,100000,[42]
38,162,324,100000,[43]
39,95,100000,100000,[44]
40,87,174,100000,[]
41,219,100000,100000,"[45, 46]"
42,41,100000,29,[47]
43,138,100000,100000,[49]
44,156,100000,109,[50]
45,586,100000,410,[48]
46,156,312,100000,[]
47,466,100000,100000,[]
48,485,970,340,[]
49,467,100000,327,[]
50,40,80,28,[]
