task,th,tr,tc,successor
1,57,114,40,"[4, 5, 6, 7, 8, 9]"
2,370,100000,100000,"[17, 28]"
3,454,100000,318,[19]
4,101,202,100000,"[30, 32, 37]"
5,111,222,78,"[10, 24, 26]"
6,39,78,100000,"[10, 11, 12]"
7,290,100000,100000,"[13, 26]"
8,453,906,317,"[11, 18]"
9,470,100000,329,"[10, 11]"
10,217,434,100000,[13]
11,95,100000,66,"[14, 16]"
12,319,100000,100000,"[13, 15]"
13,147,100000,103,"[18, 20, 21]"
14,56,100000,39,"[19, 20, 36]"
15,173,100000,121,"[17, 18, 21]"
16,82,164,100000,"[19, 36]"
17,175,100000,122,"[24, 33]"
18,484,100000,100000,"[22, 32]"
19,135,100000,94,"[23, 26, 29, 35]"
20,336,672,100000,"[23, 27, 31, 37]"
21,154,308,100000,"[25, 31, 33, 36]"
22,140,100000,100000,"[28, 29, 33]"
23,59,100000,100000,"[39, 50]"
24,515,1030,360,"[30, 31, 32]"
25,127,254,100000,[28]
26,148,100000,100000,[44]
27,375,750,100000,"[32, 33]"
28,79,158,100000,"[35, 37, 38, 39]"
29,305,100000,100000,[]
30,379,758,100000,"[36, 41, 42, 47]"
31,455,910,100000,[43]
32,66,100000,100000,"[34, 35, 39]"
33,287,100000,201,[47]
34,110,100000,77,[38]
35,224,100000,157,"[40, 42, 45, 47]"
36,455,100000,100000,"[39, 40]"
37,108,216,100000,[]
38,171,100000,120,"[41, 42, 43, 44]"
39,171,100000,120,"[43, 45]"
40,290,580,100000,[48]
41,288,100000,202,"[48, 50]"
42,451,100000,316,[46]
43,259,518,100000,[]
44,232,100000,100000,"[47, 49]"
45,176,352,100000,[]
46,129,100000,100000,[]
47,230,460,100000,[]
48,423,100000,100000,[]
49,624,100000,437,[]
50,271,100000,100000,[]
