task,th,tr,tc,successor
1,91,100000,64,[34]
2,208,100000,146,[9]
3,67,100000,47,"[8, 10, 11]"
4,264,528,100000,[]
5,468,936,100000,[13]
6,555,100000,100000,[]
7,143,100000,100000,[12]
8,268,536,188,[34]
9,29,58,100000,[18]
10,282,100000,100000,[15]
11,28,56,100000,[17]
12,254,508,100000,"[16, 20]"
13,293,100000,100000,"[14, 19]"
14,166,100000,116,[34]
15,249,498,100000,[23]
16,339,100000,237,[21]
17,238,100000,167,[22]
18,219,100000,100000,[34]
19,191,100000,134,[24]
20,128,100000,90,"[25, 26]"
21,295,100000,100000,[29]
22,195,390,100000,[30]
23,35,70,100000,[]
24,247,494,100000,"[27, 28, 32]"
25,280,560,100000,[31]
26,509,100000,356,[33]
27,92,100000,100000,[34]
28,160,320,100000,[35]
29,59,118,100000,[36]
30,162,324,113,[38]
31,309,100000,216,[]
32,187,374,131,[37]
33,480,960,336,[]
34,130,260,100000,"[39, 40, 41, 42, 43]"
35,156,100000,109,[44]
36,510,100000,100000,[]
37,95,100000,66,[45]
38,224,100000,100000,[]
39,407,100000,100000,"[48, 50]"
40,527,100000,100000,[46]
41,209,100000,146,"[47, 49]"
42,121,100000,100000,[]
43,212,424,100000,[]
44,64,128,45,[]
45,104,100000,73,[]
46,118,100000,83,[]
47,357,100000,100000,[]
48,406,100000,100000,[]
49,51,102,100000,[]
50,33,100000,100000,[]
