task,th,tr,tc,successor
1,395,100000,100000,"[5, 7]"
2,477,954,334,"[6, 9]"
3,424,848,100000,[]
4,567,1134,100000,[8]
5,379,758,265,[10]
6,426,100000,100000,[11]
7,634,100000,100000,"[12, 16, 30]"
8,581,100000,100000,"[13, 14, 15, 41]"
9,665,100000,465,[14]
10,602,1204,100000,[21]
11,451,902,100000,[22]
12,438,100000,100000,[17]
13,549,100000,100000,[18]
14,469,100000,328,"[19, 24, 40]"
15,538,100000,377,"[20, 38]"
16,420,100000,100000,[23]
17,307,100000,215,[26]
18,703,1406,492,[30]
19,392,100000,274,[28]
20,549,100000,384,"[25, 31]"
21,529,100000,100000,[]
22,696,100000,487,[29]
23,292,584,204,"[27, 31]"
24,559,100000,100000,[]
25,457,100000,100000,[32]
26,648,100000,454,[34]
27,563,100000,100000,[35]
28,548,1096,384,[36]
29,610,1220,427,"[33, 37, 38, 41]"
30,247,494,100000,[]
31,445,890,100000,"[39, 40]"
32,534,1068,374,[42]
33,655,100000,100000,[43]
34,448,100000,100000,[45]
35,661,100000,463,[46]
36,232,464,100000,[45]
37,534,1068,374,[44]
38,406,812,100000,[47]
39,482,100000,337,[]
40,706,1412,100000,"[47, 49]"
41,528,100000,100000,[]
42,507,100000,100000,[49]
43,475,950,100000,[50]
44,594,100000,416,[48]
45,313,626,100000,[]
46,531,100000,100000,[]
47,406,100000,284,[]
48,416,832,100000,[]
49,529,100000,100000,[]
50,643,100000,100000,[]
