task,th,tr,tc,successor
1,497,100000,100000,[9]
2,103,100000,100000,[11]
3,113,100000,100000,"[10, 13, 15, 27]"
4,247,100000,100000,"[12, 15, 38, 44]"
5,107,214,100000,"[15, 47]"
6,164,328,100000,[14]
7,541,100000,100000,"[12, 40, 41]"
8,399,100000,100000,"[32, 34]"
9,158,316,100000,[17]
10,155,100000,100000,[16]
11,201,100000,100000,[18]
12,137,100000,100000,[]
13,223,100000,156,"[19, 44]"
14,51,100000,100000,[25]
15,231,100000,162,[45]
16,228,100000,160,[21]
17,45,90,31,[23]
18,563,100000,394,"[20, 24, 25, 26, 27]"
19,278,100000,195,"[22, 33]"
20,64,100000,45,[29]
21,39,78,27,[28]
22,71,142,50,[31]
23,575,100000,402,[30]
24,126,100000,100000,[33]
25,188,100000,100000,[34]
26,333,100000,100000,[]
27,576,100000,403,[32]
28,52,100000,100000,[35]
29,201,100000,100000,[37]
30,194,100000,100000,[36]
31,90,180,100000,[38]
32,110,220,100000,"[38, 40, 41, 46]"
33,467,100000,327,"[39, 40]"
34,226,452,158,[40]
35,35,70,100000,[42]
36,180,360,100000,[44]
37,410,820,287,[43]
38,94,188,66,[45]
39,120,240,84,[46]
40,50,100000,35,[47]
41,278,100000,100000,[]
42,220,100000,100000,[48]
43,215,430,100000,[49]
44,286,572,200,[]
45,506,1012,100000,[]
46,167,100000,100000,[50]
47,278,556,100000,[50]
48,232,100000,100000,[]
49,58,116,41,[]
50,182,364,127,[]
