task,th,tr,tc,successor
1,262,100000,100000,[8]
2,49,100000,100000,[11]
3,217,100000,100000,[34]
4,322,100000,100000,"[10, 27]"
5,124,100000,87,[9]
6,155,310,100000,"[7, 8]"
7,316,100000,100000,[13]
8,120,100000,84,[17]
9,37,100000,100000,[46]
10,364,728,100000,"[12, 24]"
11,91,100000,100000,"[14, 15, 16]"
12,510,100000,100000,[45]
13,205,100000,100000,"[19, 20, 22, 23]"
14,170,340,100000,[]
15,198,100000,139,[18]
16,491,982,344,[21]
17,39,100000,27,[24]
18,100,100000,70,"[27, 29]"
19,23,46,16,[26]
20,64,128,45,[27]
21,108,216,100000,"[24, 25, 47]"
22,65,130,46,[]
23,316,632,100000,"[28, 31]"
24,403,100000,100000,[35]
25,112,100000,100000,"[30, 34]"
26,245,490,172,"[31, 36]"
27,59,118,100000,[37]
28,103,206,100000,"[32, 33]"
29,218,100000,153,[46]
30,331,100000,100000,"[43, 49]"
31,468,100000,100000,"[38, 41]"
32,75,100000,100000,[42]
33,237,100000,100000,[40]
34,583,1166,100000,[]
35,154,100000,100000,[]
36,113,226,100000,[39]
37,278,556,195,[41]
38,262,100000,183,[]
39,469,100000,100000,"[44, 47, 50]"
40,54,108,38,"[46, 47, 49]"
41,145,100000,102,[]
42,225,100000,100000,[]
43,140,280,100000,"[45, 48]"
44,151,302,106,[]
45,163,100000,114,[]
46,215,100000,100000,[]
47,77,154,54,[]
48,325,100000,227,[]
49,76,152,53,[]
50,96,100000,100000,[]
