task,th,tr,tc,successor
1,153,100000,107,[7]
2,177,100000,124,[7]
3,155,310,100000,[7]
4,92,100000,64,[7]
5,189,100000,100000,"[9, 10, 17]"
6,156,100000,109,"[7, 8]"
7,118,100000,100000,"[11, 12, 13, 14, 15]"
8,307,100000,215,[32]
9,111,222,78,[41]
10,85,100000,100000,"[15, 16]"
11,69,100000,100000,"[21, 31]"
12,90,100000,100000,"[22, 27]"
13,327,100000,100000,"[16, 17]"
14,35,100000,24,"[16, 17, 18]"
15,90,180,63,"[18, 20]"
16,57,114,40,[41]
17,51,100000,100000,"[19, 20, 22, 29]"
18,108,100000,100000,"[19, 21, 24]"
19,144,100000,100000,[32]
20,89,100000,100000,"[23, 24, 25, 27, 28, 32]"
21,77,154,100000,"[22, 23, 26]"
22,38,76,100000,[32]
23,57,114,100000,[41]
24,131,100000,92,[]
25,197,394,100000,"[30, 31]"
26,139,100000,100000,"[29, 30]"
27,164,328,115,[]
28,29,58,100000,"[30, 42]"
29,92,100000,100000,[32]
30,99,100000,69,"[33, 34]"
31,134,268,94,"[33, 42]"
32,216,432,100000,"[35, 36, 37, 38, 39, 40, 42]"
33,95,100000,100000,[41]
34,119,100000,83,[]
35,43,86,100000,[50]
36,144,288,101,[]
37,295,100000,206,[]
38,291,582,204,[]
39,29,58,100000,[50]
40,152,100000,100000,[49]
41,144,288,101,"[43, 44, 45, 46, 47, 48]"
42,153,100000,100000,[]
43,187,100000,100000,[50]
44,65,130,100000,[]
45,294,100000,206,[]
46,221,100000,155,"[49, 50]"
47,160,320,100000,[]
48,63,100000,100000,[]
49,62,100000,100000,[]
50,137,274,100000,[]
