task,th,tr,tc,successor
1,79,158,100000,[]
2,553,100000,100000,[12]
3,93,100000,100000,"[9, 15, 24, 25]"
4,206,412,144,[14]
5,39,100000,100000,"[8, 10, 11, 35]"
6,206,100000,100000,[13]
7,373,100000,100000,[21]
8,102,204,71,[]
9,120,240,100000,[]
10,212,100000,100000,"[22, 46]"
11,132,100000,92,[18]
12,87,174,100000,"[17, 19]"
13,227,100000,159,"[16, 20]"
14,239,100000,167,[]
15,324,100000,100000,[]
16,35,70,24,[21]
17,358,100000,251,"[23, 40]"
18,156,312,100000,[26]
19,353,100000,247,[25]
20,485,970,340,"[22, 24, 46]"
21,228,100000,160,[27]
22,25,100000,100000,"[28, 31]"
23,97,100000,100000,[39]
24,125,250,100000,[]
25,32,64,100000,[30]
26,426,852,100000,"[29, 32]"
27,35,100000,24,"[34, 35]"
28,510,100000,100000,"[33, 42]"
29,274,548,192,[]
30,116,232,100000,[37]
31,412,100000,100000,[36]
32,489,100000,100000,[]
33,73,100000,100000,[43]
34,230,100000,100000,"[37, 40]"
35,276,100000,193,"[37, 38, 39, 41]"
36,147,100000,100000,"[40, 42]"
37,468,936,100000,[]
38,24,100000,17,"[46, 47, 48]"
39,27,54,19,[]
40,97,100000,68,[]
41,257,100000,100000,"[44, 45, 50]"
42,152,304,106,[49]
43,306,612,214,[47]
44,109,218,76,[]
45,112,100000,100000,[]
46,53,100000,100000,[]
47,41,100000,100000,[]
48,124,248,100000,[]
49,241,100000,169,[]
50,78,156,100000,[]
