task,th,tr,tc,successor
1,46,92,32,[25]
2,141,100000,100000,"[26, 28, 29]"
3,98,100000,100000,[11]
4,249,100000,100000,"[21, 25]"
5,240,100000,100000,"[9, 14]"
6,460,920,322,"[9, 11, 12, 16]"
7,30,60,100000,[10]
8,145,100000,100000,"[13, 21]"
9,478,100000,100000,[26]
10,121,100000,100000,"[15, 21, 23]"
11,465,930,326,"[14, 15, 19]"
12,131,262,92,"[14, 17]"
13,135,100000,94,[16]
14,179,100000,100000,[18]
15,430,100000,100000,[20]
16,216,100000,151,[19]
17,496,100000,347,"[19, 20]"
18,40,100000,28,"[21, 22]"
19,240,100000,168,"[23, 25, 26]"
20,368,736,100000,"[22, 24, 31, 32]"
21,62,100000,100000,"[27, 28]"
22,348,100000,100000,"[29, 40, 49]"
23,503,1006,100000,[28]
24,547,1094,100000,[30]
25,54,100000,100000,[39]
26,218,436,100000,"[27, 42, 44]"
27,538,100000,377,"[30, 45, 49]"
28,76,100000,100000,"[31, 32, 38]"
29,69,138,100000,[33]
30,76,100000,100000,[43]
31,168,100000,100000,[35]
32,95,100000,100000,"[34, 35]"
33,94,100000,100000,"[34, 36]"
34,70,100000,49,[]
35,384,768,100000,"[37, 39, 40, 41]"
36,271,542,190,"[38, 41, 45]"
37,245,100000,100000,"[42, 48]"
38,126,252,88,[43]
39,50,100000,100000,"[44, 45]"
40,406,100000,100000,[]
41,210,420,147,[44]
42,338,676,237,[49]
43,243,486,170,[48]
44,447,894,313,"[47, 50]"
45,187,100000,131,[46]
46,172,344,100000,[]
47,54,108,100000,[]
48,304,100000,213,[]
49,444,888,311,[]
50,216,100000,100000,[]
