task,th,tr,tc,successor
1,118,236,100000,[7]
2,44,100000,100000,[8]
3,70,100000,49,[9]
4,146,292,102,[10]
5,154,308,108,"[11, 12]"
6,47,100000,100000,"[11, 12]"
7,32,100000,22,[17]
8,99,100000,69,[13]
9,270,100000,189,[14]
10,418,100000,100000,[15]
11,69,100000,100000,"[16, 17]"
12,31,100000,22,[17]
13,103,206,100000,[18]
14,110,100000,100000,[21]
15,81,100000,100000,[22]
16,37,100000,100000,[19]
17,60,120,100000,"[20, 21, 22, 23, 24]"
18,64,128,45,[28]
19,39,100000,100000,[26]
20,135,100000,100000,"[25, 28, 29]"
21,228,456,160,"[28, 29]"
22,111,100000,100000,"[47, 49, 50]"
23,43,100000,100000,"[27, 28, 29]"
24,134,100000,94,"[28, 29]"
25,45,90,31,[30]
26,164,328,115,[31]
27,83,166,100000,[32]
28,57,114,40,"[33, 34, 35, 36]"
29,120,100000,100000,"[33, 34, 35, 36]"
30,121,242,100000,[34]
31,196,100000,137,[35]
32,35,70,24,[36]
33,152,304,100000,[37]
34,95,100000,100000,"[38, 39]"
35,47,100000,33,"[38, 39]"
36,150,300,100000,"[38, 39]"
37,76,152,100000,"[38, 39]"
38,57,114,100000,"[40, 41, 42, 43]"
39,261,522,183,"[41, 42, 43]"
40,130,100000,100000,[44]
41,86,100000,100000,"[45, 46, 47, 48]"
42,189,100000,132,[45]
43,66,100000,46,"[47, 48]"
44,107,100000,100000,[48]
45,29,58,100000,[]
46,250,100000,100000,"[49, 50]"
47,104,100000,100000,[]
48,56,100000,39,[]
49,334,668,100000,[]
50,111,100000,100000,[]
