task,th,tr,tc,successor
1,40,100000,100000,[20]
2,213,100000,149,"[21, 22]"
3,115,100000,80,"[7, 11]"
4,305,100000,100000,[]
5,176,100000,123,[9]
6,206,412,100000,"[8, 10]"
7,43,86,100000,"[32, 40]"
8,135,270,94,"[14, 16, 17]"
9,167,100000,100000,"[12, 45]"
10,123,100000,86,[13]
11,262,100000,183,"[15, 33]"
12,61,100000,43,[]
13,128,256,100000,"[20, 21]"
14,142,284,100000,"[22, 23, 31]"
15,292,100000,204,[24]
16,78,156,100000,"[18, 19, 30]"
17,211,100000,100000,[25]
18,199,100000,100000,[27]
19,87,100000,100000,[26]
20,72,144,100000,[]
21,167,100000,100000,"[30, 49]"
22,203,406,142,"[28, 29]"
23,88,176,62,[32]
24,187,100000,100000,[]
25,553,1106,100000,"[31, 33]"
26,224,100000,157,"[42, 48]"
27,167,334,100000,[]
28,46,100000,100000,[35]
29,211,100000,100000,"[38, 48]"
30,192,100000,100000,[]
31,556,1112,100000,[37]
32,168,100000,118,[34]
33,31,100000,22,"[36, 39]"
34,98,196,100000,"[39, 41, 42, 44]"
35,54,108,38,[]
36,230,100000,100000,[40]
37,359,718,100000,[43]
38,518,1036,363,[]
39,29,100000,100000,[]
40,246,492,100000,[]
41,90,100000,63,[46]
42,144,288,100000,"[45, 50]"
43,75,100000,100000,"[47, 48, 49]"
44,507,100000,355,[]
45,269,100000,188,[]
46,220,100000,100000,[]
47,164,100000,115,[]
48,214,428,100000,[]
49,51,100000,100000,[]
50,555,1110,388,[]
