task,th,tr,tc,successor
1,311,622,218,"[4, 5]"
2,494,988,100000,[10]
3,361,100000,100000,[5]
4,611,100000,428,[6]
5,405,100000,284,"[7, 8]"
6,719,100000,100000,[9]
7,532,1064,100000,"[9, 10]"
8,488,976,342,"[9, 10]"
9,360,720,252,"[11, 13, 14, 15, 16]"
10,601,100000,421,"[12, 15, 16]"
11,517,100000,100000,[17]
12,483,966,100000,[18]
13,583,100000,100000,[21]
14,348,696,244,[23]
15,258,100000,100000,"[19, 20, 24]"
16,696,1392,100000,"[22, 24]"
17,403,100000,282,[30]
18,443,100000,100000,[28]
19,465,100000,326,[25]
20,217,100000,100000,[26]
21,446,100000,100000,[31]
22,331,662,232,[27]
23,435,870,304,[29]
24,489,100000,342,"[30, 31]"
25,489,100000,342,[33]
26,381,100000,267,[32]
27,664,1328,465,[35]
28,425,100000,100000,[34]
29,450,100000,100000,[35]
30,664,100000,100000,"[35, 36, 37]"
31,316,100000,221,"[35, 36, 37]"
32,607,100000,425,[38]
33,368,736,100000,[39]
34,338,676,100000,[39]
35,529,100000,100000,"[39, 40, 41, 42]"
36,641,1282,100000,"[39, 40, 41, 42]"
37,563,100000,100000,"[39, 40, 41, 42]"
38,601,1202,100000,[43]
39,285,100000,200,[43]
40,453,100000,100000,"[44, 45]"
41,412,824,288,"[43, 45, 50]"
42,466,100000,100000,"[43, 45]"
43,376,100000,100000,[46]
44,787,1574,100000,[50]
45,628,1256,440,"[47, 48, 49]"
46,265,100000,100000,[]
47,635,1270,100000,[]
48,573,100000,100000,[]
49,687,1374,100000,[]
50,668,100000,100000,[]
